SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.MD.CA.E0_1s_poss	<ijorA'	<ijorA'ay~a	OK	OK-MORPH	
NOM.MD.CA.E0_1s_poss	<ijorA'	<ijorAway~a	OK	OK-MORPH	
NOM.MP.DN.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MP.DN.P0.E0_1s_poss	<ijorA'		OK		
NOM.MP.DG.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MP.DG.P0.E0_1s_poss	<ijorA'		OK		
NOM.MP.DA.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MP.DA.P0.E0_1s_poss	<ijorA'		OK		
NOM.MP.CN.E0_3ms_poss	<ijorA'	<ijorA'Atuhu	OK		
NOM.MP.CN.E0_3ms_poss	<ijorA'	<ijorAwAtuhu	OK	OK-MORPH	
NOM.MP.CN.E0_1s_poss	<ijorA'	<ijorA'Atiy	OK		
NOM.MP.CN.E0_1s_poss	<ijorA'	<ijorAwAtiy	OK	OK-MORPH	
NOM.MP.CG.E0_3ms_poss	<ijorA'	<ijorA'Atihi	OK		
NOM.MP.CG.E0_3ms_poss	<ijorA'	<ijorAwAtihi	OK	OK-MORPH	
NOM.MP.CG.E0_1s_poss	<ijorA'	<ijorA'Atiy	OK		
NOM.MP.CG.E0_1s_poss	<ijorA'	<ijorAwAtiy	OK	OK-MORPH	
NOM.MP.CA.E0_3ms_poss	<ijorA'	<ijorA'Atihi	OK		
NOM.MP.CA.E0_3ms_poss	<ijorA'	<ijorAwAtihi	OK	OK-MORPH	
NOM.MP.CA.E0_1s_poss	<ijorA'	<ijorA'Atiy	OK		
NOM.MP.CA.E0_1s_poss	<ijorA'	<ijorAwAtiy	OK	OK-MORPH	
NOM.FP.DN.P0.E0_3ms_poss	>akolap		OK		
NOM.FP.DN.P0.E0_1s_poss	>akolap		OK		
NOM.FP.DG.P0.E0_3ms_poss	>akolap		OK		
NOM.FP.DG.P0.E0_1s_poss	>akolap		OK		
NOM.FP.DA.P0.E0_3ms_poss	>akolap		OK		
NOM.FP.DA.P0.E0_1s_poss	>akolap		OK		
NOM.FP.CN.E0_3ms_poss	>akolap	>akalAtuhu	OK		
NOM.FP.CN.E0_1s_poss	>akolap	>akalAtiy	OK		
NOM.FP.CG.E0_3ms_poss	>akolap	>akalAtihi	OK		
NOM.FP.CG.E0_1s_poss	>akolap	>akalAtiy	OK		
NOM.FP.CA.E0_3ms_poss	>akolap	>akalAtihi	OK		
NOM.FP.CA.E0_1s_poss	>akolap	>akalAtiy	OK		
NOM.MP.DN.P0.E0_3ms_poss	{isom		OK		
NOM.MP.DN.P0.E0_1s_poss	{isom		OK		
NOM.MP.DG.P0.E0_3ms_poss	{isom		OK		
NOM.MP.DG.P0.E0_1s_poss	{isom		OK		
NOM.MP.DA.P0.E0_3ms_poss	{isom		OK		
NOM.MP.DA.P0.E0_1s_poss	{isom		OK		
NOM.MP.CN.E0_3ms_poss	{isom	>asAmiyhi	OK		
NOM.MP.CN.E0_1s_poss	{isom	>asAmiy~a	OK		
NOM.MP.CG.E0_3ms_poss	{isom	>asAmiyhi	OK		
NOM.MP.CG.E0_1s_poss	{isom	>asAmiy~a	OK		
NOM.MP.CA.E0_3ms_poss	{isom	>asAmiyahu	OK		
NOM.MP.CA.E0_1s_poss	{isom	>asAmiy	PROB		
NOM.FP.DN.P0.E0_3ms_poss	*At		OK		
NOM.FP.DN.P0.E0_1s_poss	*At		OK		
NOM.FP.DG.P0.E0_3ms_poss	*At		OK		
NOM.FP.DG.P0.E0_1s_poss	*At		OK		
NOM.FP.DA.P0.E0_3ms_poss	*At		OK		
NOM.FP.DA.P0.E0_1s_poss	*At		OK		
NOM.FP.CN.E0_3ms_poss	*At	*awAtuhu	OK		
NOM.FP.CN.E0_1s_poss	*At	*awAtiy	OK		
NOM.FP.CG.E0_3ms_poss	*At	*awAtihi	OK		
NOM.FP.CG.E0_1s_poss	*At	*awAtiy	OK		
NOM.FP.CA.E0_3ms_poss	*At	*awAtahu	OK		
NOM.FP.CA.E0_1s_poss	*At	*awAtiy	OK		
NOM.MS.DN.P0.E0_3ms_poss	<ibol		OK		
NOM.MS.DN.P0.E0_1s_poss	<ibol		OK		
NOM.MS.DG.P0.E0_3ms_poss	<ibol		OK		
NOM.MS.DG.P0.E0_1s_poss	<ibol		OK		
NOM.MS.DA.P0.E0_3ms_poss	<ibol		OK		
NOM.MS.DA.P0.E0_1s_poss	<ibol		OK		
NOM.MS.CN.E0_3ms_poss	<ibol	<iboluhu	OK		
NOM.MS.CN.E0_1s_poss	<ibol	<iboliy	OK		
NOM.MS.CG.E0_3ms_poss	<ibol	<ibolihi	OK		
NOM.MS.CG.E0_1s_poss	<ibol	<iboliy	OK		
NOM.MS.CA.E0_3ms_poss	<ibol	<ibolahu	OK		
NOM.MS.CA.E0_1s_poss	<ibol	<iboliy	OK		
NOM.MS.DN.P0.E0_3ms_poss	<ikisotrA		OK		
NOM.MS.DN.P0.E0_1s_poss	<ikisotrA		OK		
NOM.MS.DG.P0.E0_3ms_poss	<ikisotrA		OK		
NOM.MS.DG.P0.E0_1s_poss	<ikisotrA		OK		
NOM.MS.DA.P0.E0_3ms_poss	<ikisotrA		OK		
NOM.MS.DA.P0.E0_1s_poss	<ikisotrA		OK		
NOM.MS.CN.E0_3ms_poss	<ikisotrA	<ikisotrAhu	OK		
NOM.MS.CN.E0_1s_poss	<ikisotrA	<ikisotrAiy	PROB		
NOM.MS.CG.E0_3ms_poss	<ikisotrA	<ikisotrAhu	OK		
NOM.MS.CG.E0_1s_poss	<ikisotrA	<ikisotrAiy	PROB		
NOM.MS.CA.E0_3ms_poss	<ikisotrA	<ikisotrAhu	OK		
NOM.MS.CA.E0_1s_poss	<ikisotrA	<ikisotrAiy	PROB		
NOM.MD.DN.P0.E0_3ms_poss	<ikisotrA		OK		
NOM.MD.DN.P0.E0_1s_poss	<ikisotrA		OK		
NOM.MD.DG.P0.E0_3ms_poss	<ikisotrA		OK		
NOM.MD.DG.P0.E0_1s_poss	<ikisotrA		OK		
NOM.MD.DA.P0.E0_3ms_poss	<ikisotrA		OK		
NOM.MD.DA.P0.E0_1s_poss	<ikisotrA		OK		
NOM.MD.CN.E0_3ms_poss	<ikisotrA	<ikisotrAhu	OK		
NOM.MD.CN.E0_1s_poss	<ikisotrA	<ikisotrAya	OK		
NOM.MD.CG.E0_3ms_poss	<ikisotrA	<ikisotrayohi	OK		
NOM.MD.CG.E0_1s_poss	<ikisotrA	<ikisotray~a	OK		
NOM.MD.CA.E0_3ms_poss	<ikisotrA	<ikisotrayohi	OK		
NOM.MD.CA.E0_1s_poss	<ikisotrA	<ikisotray~a	OK		
NOM.FS.DN.P0.E0_3ms_poss	>amap		OK		
NOM.FS.DN.P0.E0_1s_poss	>amap		OK		
NOM.FS.DG.P0.E0_3ms_poss	>amap		OK		
NOM.FS.DG.P0.E0_1s_poss	>amap		OK		
NOM.FS.DA.P0.E0_3ms_poss	>amap		OK		
NOM.FS.DA.P0.E0_1s_poss	>amap		OK		
NOM.FS.CN.E0_3ms_poss	>amap	<imA&uhu	OK		
NOM.FS.CN.E0_1s_poss	>amap	<imA}iy	OK		
NOM.FS.CG.E0_3ms_poss	>amap	<imA}ihi	OK		
NOM.FS.CG.E0_1s_poss	>amap	<imA}iy	OK		
NOM.FS.CA.E0_3ms_poss	>amap	<imA'ahu	OK		
NOM.FS.CA.E0_1s_poss	>amap	<imA}iy	OK		
NOM.FS.DN.P0.E0_3ms_poss	<iwaz~ap		OK		
NOM.FS.DN.P0.E0_1s_poss	<iwaz~ap		OK		
NOM.FS.DG.P0.E0_3ms_poss	<iwaz~ap		OK		
NOM.FS.DG.P0.E0_1s_poss	<iwaz~ap		OK		
NOM.FS.DA.P0.E0_3ms_poss	<iwaz~ap		OK		
NOM.FS.DA.P0.E0_1s_poss	<iwaz~ap		OK		
NOM.FS.CN.E0_3ms_poss	<iwaz~ap	<iwaz~atuhu	OK		
NOM.FS.CN.E0_1s_poss	<iwaz~ap	<iwaz~atiy	OK		
NOM.FS.CG.E0_3ms_poss	<iwaz~ap	<iwaz~atihi	OK		
NOM.FS.CG.E0_1s_poss	<iwaz~ap	<iwaz~atiy	OK		
NOM.FS.CA.E0_3ms_poss	<iwaz~ap	<iwaz~atahu	OK		
NOM.FS.CA.E0_1s_poss	<iwaz~ap	<iwaz~atiy	OK		
NOM.FD.DN.P0.E0_3ms_poss	<iwaz~ap		OK		
NOM.FD.DN.P0.E0_1s_poss	<iwaz~ap		OK		
NOM.FD.DG.P0.E0_3ms_poss	<iwaz~ap		OK		
NOM.FD.DG.P0.E0_1s_poss	<iwaz~ap		OK		
NOM.FD.DA.P0.E0_3ms_poss	<iwaz~ap		OK		
NOM.FD.DA.P0.E0_1s_poss	<iwaz~ap		OK		
NOM.FD.CN.E0_3ms_poss	<iwaz~ap	<iwaz~atAhu	OK		
NOM.FD.CN.E0_1s_poss	<iwaz~ap	<iwaz~atAya	OK		
NOM.FD.CG.E0_3ms_poss	<iwaz~ap	<iwaz~atayohi	OK		
NOM.FD.CG.E0_1s_poss	<iwaz~ap	<iwaz~atay~a	OK		
NOM.FD.CA.E0_3ms_poss	<iwaz~ap	<iwaz~atayohi	OK		
NOM.FD.CA.E0_1s_poss	<iwaz~ap	<iwaz~atay~a	OK		
NOM.MP.DN.P0.E0_3ms_poss	fayo'		OK		
NOM.MP.DN.P0.E0_1s_poss	fayo'		OK		
NOM.MP.DG.P0.E0_3ms_poss	fayo'		OK		
NOM.MP.DG.P0.E0_1s_poss	fayo'		OK		
NOM.MP.DA.P0.E0_3ms_poss	fayo'		OK		
NOM.MP.DA.P0.E0_1s_poss	fayo'		OK		
NOM.MP.CN.E0_3ms_poss	fayo'	>afoyA&uhu	OK		
NOM.MP.CN.E0_1s_poss	fayo'	>afoyA}iy	OK		
NOM.MP.CG.E0_3ms_poss	fayo'	>afoyA}ihi	OK		
NOM.MP.CG.E0_1s_poss	fayo'	>afoyA}iy	OK		
NOM.MP.CA.E0_3ms_poss	fayo'	>afoyA'ahu	OK		
NOM.MP.CA.E0_1s_poss	fayo'	>afoyA}iy	OK		
NOM.FP.DN.P0.E0_3ms_poss	>arojA'		OK		
NOM.FP.DN.P0.E0_1s_poss	>arojA'		OK		
NOM.FP.DG.P0.E0_3ms_poss	>arojA'		OK		
NOM.FP.DG.P0.E0_1s_poss	>arojA'		OK		
NOM.FP.DA.P0.E0_3ms_poss	>arojA'		OK		
NOM.FP.DA.P0.E0_1s_poss	>arojA'		OK		
NOM.FP.CN.E0_3ms_poss	>arojA'	>arojA&uhu	OK		
NOM.FP.CN.E0_1s_poss	>arojA'	>arojA}iy	OK		
NOM.FP.CG.E0_3ms_poss	>arojA'	>arojA}ihi	OK		
NOM.FP.CG.E0_1s_poss	>arojA'	>arojA}iy	OK		
NOM.FP.CA.E0_3ms_poss	>arojA'	>arojA'ahu	OK		
NOM.FP.CA.E0_1s_poss	>arojA'	>arojA}iy	OK		
NOM.MP.DN.P0.E0_3ms_poss	$ilow		OK		
NOM.MP.DN.P0.E0_1s_poss	$ilow		OK		
NOM.MP.DG.P0.E0_3ms_poss	$ilow		OK		
NOM.MP.DG.P0.E0_1s_poss	$ilow		OK		
NOM.MP.DA.P0.E0_3ms_poss	$ilow		OK		
NOM.MP.DA.P0.E0_1s_poss	$ilow		OK		
NOM.MP.CN.E0_3ms_poss	$ilow	>a$olA&uhu	OK		
NOM.MP.CN.E0_1s_poss	$ilow	>a$olA}iy	OK		
NOM.MP.CG.E0_3ms_poss	$ilow	>a$olA}ihi	OK		
NOM.MP.CG.E0_1s_poss	$ilow	>a$olA}iy	OK		
NOM.MP.CA.E0_3ms_poss	$ilow	>a$olA'ahu	OK		
NOM.MP.CA.E0_1s_poss	$ilow	>a$olA}iy	OK		
NOM.FS.DN.P0.E0_3ms_poss	>adAp		OK		
NOM.FS.DN.P0.E0_1s_poss	>adAp		OK		
NOM.FS.DG.P0.E0_3ms_poss	>adAp		OK		
NOM.FS.DG.P0.E0_1s_poss	>adAp		OK		
NOM.FS.DA.P0.E0_3ms_poss	>adAp		OK		
NOM.FS.DA.P0.E0_1s_poss	>adAp		OK		
NOM.FS.CN.E0_3ms_poss	>adAp	>adAtuhu	OK		
NOM.FS.CN.E0_1s_poss	>adAp	>adAtiy	OK		
NOM.FS.CG.E0_3ms_poss	>adAp	>adAtihi	OK		
NOM.FS.CG.E0_1s_poss	>adAp	>adAtiy	OK		
NOM.FS.CA.E0_3ms_poss	>adAp	>adAtahu	OK		
NOM.FS.CA.E0_1s_poss	>adAp	>adAtiy	OK		
NOM.FD.DN.P0.E0_3ms_poss	>adAp		OK		
NOM.FD.DN.P0.E0_1s_poss	>adAp		OK		
NOM.FD.DG.P0.E0_3ms_poss	>adAp		OK		
NOM.FD.DG.P0.E0_1s_poss	>adAp		OK		
NOM.FD.DA.P0.E0_3ms_poss	>adAp		OK		
NOM.FD.DA.P0.E0_1s_poss	>adAp		OK		
NOM.FD.CN.E0_3ms_poss	>adAp	>adAtAhu	OK		
NOM.FD.CN.E0_1s_poss	>adAp	>adAtAya	OK		
NOM.FD.CG.E0_3ms_poss	>adAp	>adAtayohi	OK		
NOM.FD.CG.E0_1s_poss	>adAp	>adAtay~a	OK		
NOM.FD.CA.E0_3ms_poss	>adAp	>adAtayohi	OK		
NOM.FD.CA.E0_1s_poss	>adAp	>adAtay~a	OK		
NOM.FP.DN.P0.E0_3ms_poss	>adAp		OK		
NOM.FP.DN.P0.E0_1s_poss	>adAp		OK		
NOM.FP.DG.P0.E0_3ms_poss	>adAp		OK		
NOM.FP.DG.P0.E0_1s_poss	>adAp		OK		
NOM.FP.DA.P0.E0_3ms_poss	>adAp		OK		
NOM.FP.DA.P0.E0_1s_poss	>adAp		OK		
NOM.FP.CN.E0_3ms_poss	>adAp	>adawAtuhu	OK		
NOM.FP.CN.E0_1s_poss	>adAp	>adawAtiy	OK		
NOM.FP.CG.E0_3ms_poss	>adAp	>adawAtihi	OK		
NOM.FP.CG.E0_1s_poss	>adAp	>adawAtiy	OK		
NOM.FP.CA.E0_3ms_poss	>adAp	>adawAtihi	OK		
NOM.FP.CA.E0_1s_poss	>adAp	>adawAtiy	OK		
NOM.FP.DN.P0.E0_3ms_poss	>afoEaY		OK		
NOM.FP.DN.P0.E0_1s_poss	>afoEaY		OK		
NOM.FP.DG.P0.E0_3ms_poss	>afoEaY		OK		
NOM.FP.DG.P0.E0_1s_poss	>afoEaY		OK		
NOM.FP.DA.P0.E0_3ms_poss	>afoEaY		OK		
NOM.FP.DA.P0.E0_1s_poss	>afoEaY		OK		
NOM.FP.CN.E0_3ms_poss	>afoEaY	>afAEiyhi	OK		
NOM.FP.CN.E0_1s_poss	>afoEaY	>afAEiy~a	OK		
NOM.FP.CG.E0_3ms_poss	>afoEaY	>afAEiyhi	OK		
NOM.FP.CG.E0_1s_poss	>afoEaY	>afAEiy~a	OK		
NOM.FP.CA.E0_3ms_poss	>afoEaY	>afAEiyahu	OK		
NOM.FP.CA.E0_1s_poss	>afoEaY	>afAEiy	PROB		
NOM.MS.DN.P0.E0_3ms_poss	rajA		OK		
NOM.MS.DN.P0.E0_1s_poss	rajA		OK		
NOM.MS.DG.P0.E0_3ms_poss	rajA		OK		
NOM.MS.DG.P0.E0_1s_poss	rajA		OK		
NOM.MS.DA.P0.E0_3ms_poss	rajA		OK		
NOM.MS.DA.P0.E0_1s_poss	rajA		OK		
NOM.MS.CN.E0_3ms_poss	rajA	rajAhu	OK		
NOM.MS.CN.E0_1s_poss	rajA	rajAiy	PROB		
NOM.MS.CG.E0_3ms_poss	rajA	rajAhu	OK		
NOM.MS.CG.E0_1s_poss	rajA	rajAiy	PROB		
NOM.MS.CA.E0_3ms_poss	rajA	rajAhu	OK		
NOM.MS.CA.E0_1s_poss	rajA	rajAiy	PROB		
NOM.MD.DN.P0.E0_3ms_poss	rajA		OK		
NOM.MD.DN.P0.E0_1s_poss	rajA		OK		
NOM.MD.DG.P0.E0_3ms_poss	rajA		OK		
NOM.MD.DG.P0.E0_1s_poss	rajA		OK		
NOM.MD.DA.P0.E0_3ms_poss	rajA		OK		
NOM.MD.DA.P0.E0_1s_poss	rajA		OK		
NOM.MD.CN.E0_3ms_poss	rajA	rajawAhu	OK		
NOM.MD.CN.E0_1s_poss	rajA	rajawAya	OK		
NOM.MD.CG.E0_3ms_poss	rajA	rajawayohi	OK		
NOM.MD.CG.E0_1s_poss	rajA	rajaway~a	OK		
NOM.MD.CA.E0_3ms_poss	rajA	rajawayohi	OK		
NOM.MD.CA.E0_1s_poss	rajA	rajaway~a	OK		
NOM.FP.DN.P0.E0_3ms_poss	nisA'		OK		
NOM.FP.DN.P0.E0_1s_poss	nisA'		OK		
NOM.FP.DG.P0.E0_3ms_poss	nisA'		OK		
NOM.FP.DG.P0.E0_1s_poss	nisA'		OK		
NOM.FP.DA.P0.E0_3ms_poss	nisA'		OK		
NOM.FP.DA.P0.E0_1s_poss	nisA'		OK		
NOM.FP.CN.E0_3ms_poss	nisA'	nisA&uhu	OK		
NOM.FP.CN.E0_1s_poss	nisA'	nisA}iy	OK		
NOM.FP.CG.E0_3ms_poss	nisA'	nisA}ihi	OK		
NOM.FP.CG.E0_1s_poss	nisA'	nisA}iy	OK		
NOM.FP.CA.E0_3ms_poss	nisA'	nisA'ahu	OK		
NOM.FP.CA.E0_1s_poss	nisA'	nisA}iy	OK		
NOM.MS.DN.P0.E0_3ms_poss	>arobiEA'		OK		
NOM.MS.DN.P0.E0_1s_poss	>arobiEA'		OK		
NOM.MS.DG.P0.E0_3ms_poss	>arobiEA'		OK		
NOM.MS.DG.P0.E0_1s_poss	>arobiEA'		OK		
NOM.MS.DA.P0.E0_3ms_poss	>arobiEA'		OK		
NOM.MS.DA.P0.E0_1s_poss	>arobiEA'		OK		
NOM.MS.CN.E0_3ms_poss	>arobiEA'	>arobiEA&uhu	OK		
NOM.MS.CN.E0_1s_poss	>arobiEA'	>arobiEA}iy	OK		
NOM.MS.CG.E0_3ms_poss	>arobiEA'	>arobiEA}ihi	OK		
NOM.MS.CG.E0_1s_poss	>arobiEA'	>arobiEA}iy	OK		
NOM.MS.CA.E0_3ms_poss	>arobiEA'	>arobiEA'ahu	OK		
NOM.MS.CA.E0_1s_poss	>arobiEA'	>arobiEA}iy	OK		
NOM.MP.DN.P0.E0_3ms_poss	>aloyas		OK		
NOM.MP.DN.P0.E0_1s_poss	>aloyas		OK		
NOM.MP.DG.P0.E0_3ms_poss	>aloyas		OK		
NOM.MP.DG.P0.E0_1s_poss	>aloyas		OK		
NOM.MP.DA.P0.E0_3ms_poss	>aloyas		OK		
NOM.MP.DA.P0.E0_1s_poss	>aloyas		OK		
NOM.MP.CN.E0_3ms_poss	>aloyas	liysuhu	OK		
NOM.MP.CN.E0_1s_poss	>aloyas	liysiy	OK		
NOM.MP.CG.E0_3ms_poss	>aloyas	liysihi	OK		
NOM.MP.CG.E0_1s_poss	>aloyas	liysiy	OK		
NOM.MP.CA.E0_3ms_poss	>aloyas	liysahu	OK		
NOM.MP.CA.E0_1s_poss	>aloyas	liysiy	OK		
NOM.MS.DN.P0.E0_3ms_poss	>adA'		OK		
NOM.MS.DN.P0.E0_1s_poss	>adA'		OK		
NOM.MS.DG.P0.E0_3ms_poss	>adA'		OK		
NOM.MS.DG.P0.E0_1s_poss	>adA'		OK		
NOM.MS.DA.P0.E0_3ms_poss	>adA'		OK		
NOM.MS.DA.P0.E0_1s_poss	>adA'		OK		
NOM.MS.CN.E0_3ms_poss	>adA'	>adA&uhu	OK		
NOM.MS.CN.E0_1s_poss	>adA'	>adA}iy	OK		
NOM.MS.CG.E0_3ms_poss	>adA'	>adA}ihi	OK		
NOM.MS.CG.E0_1s_poss	>adA'	>adA}iy	OK		
NOM.MS.CA.E0_3ms_poss	>adA'	>adA'ahu	OK		
NOM.MS.CA.E0_1s_poss	>adA'	>adA}iy	OK		
NOM.MP.DN.P0.E0_3ms_poss	>adiyb		OK		
NOM.MP.DN.P0.E0_1s_poss	>adiyb		OK		
NOM.MP.DG.P0.E0_3ms_poss	>adiyb		OK		
NOM.MP.DG.P0.E0_1s_poss	>adiyb		OK		
NOM.MP.DA.P0.E0_3ms_poss	>adiyb		OK		
NOM.MP.DA.P0.E0_1s_poss	>adiyb		OK		
NOM.MP.CN.E0_3ms_poss	>adiyb	>udabA&uhu	OK		
NOM.MP.CN.E0_1s_poss	>adiyb	>udabA}iy	OK		
NOM.MP.CG.E0_3ms_poss	>adiyb	>udabA}ihi	OK		
NOM.MP.CG.E0_1s_poss	>adiyb	>udabA}iy	OK		
NOM.MP.CA.E0_3ms_poss	>adiyb	>udabA'ahu	OK		
NOM.MP.CA.E0_1s_poss	>adiyb	>udabA}iy	OK		
NOM.MS.DN.P0.E0_3ms_poss	mAs		OK		
NOM.MS.DN.P0.E0_1s_poss	mAs		OK		
NOM.MS.DG.P0.E0_3ms_poss	mAs		OK		
NOM.MS.DG.P0.E0_1s_poss	mAs		OK		
NOM.MS.DA.P0.E0_3ms_poss	mAs		OK		
NOM.MS.DA.P0.E0_1s_poss	mAs		OK		
NOM.MS.CN.E0_3ms_poss	mAs	mAsuhu	OK		
NOM.MS.CN.E0_1s_poss	mAs	mAsiy	OK		
NOM.MS.CG.E0_3ms_poss	mAs	mAsihi	OK		
NOM.MS.CG.E0_1s_poss	mAs	mAsiy	OK		
NOM.MS.CA.E0_3ms_poss	mAs	mAsahu	OK		
NOM.MS.CA.E0_1s_poss	mAs	mAsiy	OK		
NOM.MP.DN.P0.E0_3ms_poss	>asiyr		OK		
NOM.MP.DN.P0.E0_1s_poss	>asiyr		OK		
NOM.MP.DG.P0.E0_3ms_poss	>asiyr		OK		
NOM.MP.DG.P0.E0_1s_poss	>asiyr		OK		
NOM.MP.DA.P0.E0_3ms_poss	>asiyr		OK		
NOM.MP.DA.P0.E0_1s_poss	>asiyr		OK		
NOM.MP.CN.E0_3ms_poss	>asiyr	>asArAhu	OK		
NOM.MP.CN.E0_1s_poss	>asiyr	>asArAiy	PROB		
NOM.MP.CG.E0_3ms_poss	>asiyr	>asArAhu	OK		
NOM.MP.CG.E0_1s_poss	>asiyr	>asArAiy	PROB		
NOM.MP.CA.E0_3ms_poss	>asiyr	>asArAhu	OK		
NOM.MP.CA.E0_1s_poss	>asiyr	>asArAiy	PROB		
NOM.MS.DN.P0.E0_3ms_poss	SaEadA'		OK		
NOM.MS.DN.P0.E0_1s_poss	SaEadA'		OK		
NOM.MS.DG.P0.E0_3ms_poss	SaEadA'		OK		
NOM.MS.DG.P0.E0_1s_poss	SaEadA'		OK		
NOM.MS.DA.P0.E0_3ms_poss	SaEadA'		OK		
NOM.MS.DA.P0.E0_1s_poss	SaEadA'		OK		
NOM.MS.CN.E0_3ms_poss	SaEadA'	SaEadA&uhu	OK		
NOM.MS.CN.E0_1s_poss	SaEadA'	SaEadA}iy	OK		
NOM.MS.CG.E0_3ms_poss	SaEadA'	SaEadA}ihi	OK		
NOM.MS.CG.E0_1s_poss	SaEadA'	SaEadA}iy	OK		
NOM.MS.CA.E0_3ms_poss	SaEadA'	SaEadA'ahu	OK		
NOM.MS.CA.E0_1s_poss	SaEadA'	SaEadA}iy	OK		
NOM.FS.DN.P0.E0_3ms_poss	dAr		OK		
NOM.FS.DN.P0.E0_1s_poss	dAr		OK		
NOM.FS.DG.P0.E0_3ms_poss	dAr		OK		
NOM.FS.DG.P0.E0_1s_poss	dAr		OK		
NOM.FS.DA.P0.E0_3ms_poss	dAr		OK		
NOM.FS.DA.P0.E0_1s_poss	dAr		OK		
NOM.FS.CN.E0_3ms_poss	dAr	dAruhu	OK		
NOM.FS.CN.E0_1s_poss	dAr	dAriy	OK		
NOM.FS.CG.E0_3ms_poss	dAr	dArihi	OK		
NOM.FS.CG.E0_1s_poss	dAr	dAriy	OK		
NOM.FS.CA.E0_3ms_poss	dAr	dArahu	OK		
NOM.FS.CA.E0_1s_poss	dAr	dAriy	OK		
NOM.FD.DN.P0.E0_3ms_poss	dAr		OK		
NOM.FD.DN.P0.E0_1s_poss	dAr		OK		
NOM.FD.DG.P0.E0_3ms_poss	dAr		OK		
NOM.FD.DG.P0.E0_1s_poss	dAr		OK		
NOM.FD.DA.P0.E0_3ms_poss	dAr		OK		
NOM.FD.DA.P0.E0_1s_poss	dAr		OK		
NOM.FD.CN.E0_3ms_poss	dAr	dArAhu	OK		
NOM.FD.CN.E0_1s_poss	dAr	dArAya	OK		
NOM.FD.CG.E0_3ms_poss	dAr	dArayohi	OK		
NOM.FD.CG.E0_1s_poss	dAr	dAray~a	OK		
NOM.FD.CA.E0_3ms_poss	dAr	dArayohi	OK		
NOM.FD.CA.E0_1s_poss	dAr	dAray~a	OK		
NOM.MD.DN.P0.E0_3ms_poss	>aSal		OK		
NOM.MD.DN.P0.E0_1s_poss	>aSal		OK		
NOM.MD.DG.P0.E0_3ms_poss	>aSal		OK		
NOM.MD.DG.P0.E0_1s_poss	>aSal		OK		
NOM.MD.DA.P0.E0_3ms_poss	>aSal		OK		
NOM.MD.DA.P0.E0_1s_poss	>aSal		OK		
NOM.MD.CN.E0_3ms_poss	>aSal	>aSalAhu	OK		
NOM.MD.CN.E0_1s_poss	>aSal	>aSalAya	OK		
NOM.MD.CG.E0_3ms_poss	>aSal	>aSalayohi	OK		
NOM.MD.CG.E0_1s_poss	>aSal	>aSalay~a	OK		
NOM.MD.CA.E0_3ms_poss	>aSal	>aSalayohi	OK		
NOM.MD.CA.E0_1s_poss	>aSal	>aSalay~a	OK		
NOM.FS.DN.P0.E0_3ms_poss	mu&AsAp		OK		
NOM.FS.DN.P0.E0_1s_poss	mu&AsAp		OK		
NOM.FS.DG.P0.E0_3ms_poss	mu&AsAp		OK		
NOM.FS.DG.P0.E0_1s_poss	mu&AsAp		OK		
NOM.FS.DA.P0.E0_3ms_poss	mu&AsAp		OK		
NOM.FS.DA.P0.E0_1s_poss	mu&AsAp		OK		
NOM.FS.CN.E0_3ms_poss	mu&AsAp	mu&AsAtuhu	OK		
NOM.FS.CN.E0_1s_poss	mu&AsAp	mu&AsAtiy	OK		
NOM.FS.CG.E0_3ms_poss	mu&AsAp	mu&AsAtihi	OK		
NOM.FS.CG.E0_1s_poss	mu&AsAp	mu&AsAtiy	OK		
NOM.FS.CA.E0_3ms_poss	mu&AsAp	mu&AsAtahu	OK		
NOM.FS.CA.E0_1s_poss	mu&AsAp	mu&AsAtiy	OK		
NOM.FD.DN.P0.E0_3ms_poss	mu&AsAp		OK		
NOM.FD.DN.P0.E0_1s_poss	mu&AsAp		OK		
NOM.FD.DG.P0.E0_3ms_poss	mu&AsAp		OK		
NOM.FD.DG.P0.E0_1s_poss	mu&AsAp		OK		
NOM.FD.DA.P0.E0_3ms_poss	mu&AsAp		OK		
NOM.FD.DA.P0.E0_1s_poss	mu&AsAp		OK		
NOM.FD.CN.E0_3ms_poss	mu&AsAp	mu&AsAtAhu	OK		
NOM.FD.CN.E0_1s_poss	mu&AsAp	mu&AsAtAya	OK		
NOM.FD.CG.E0_3ms_poss	mu&AsAp	mu&AsAtayohi	OK		
NOM.FD.CG.E0_1s_poss	mu&AsAp	mu&AsAtay~a	OK		
NOM.FD.CA.E0_3ms_poss	mu&AsAp	mu&AsAtayohi	OK		
NOM.FD.CA.E0_1s_poss	mu&AsAp	mu&AsAtay~a	OK		
NOM.FP.DN.P0.E0_3ms_poss	dunoyA		OK		
NOM.FP.DN.P0.E0_1s_poss	dunoyA		OK		
NOM.FP.DG.P0.E0_3ms_poss	dunoyA		OK		
NOM.FP.DG.P0.E0_1s_poss	dunoyA		OK		
NOM.FP.DA.P0.E0_3ms_poss	dunoyA		OK		
