SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.FS.DN.P0.E0	muHal~aY		OK		
NOM.FS.DG.P0.E0	muHal~aY		OK		
NOM.FS.DA.P0.E0	muHal~aY		OK		
NOM.FS.CN.E0	muHal~aY	muHal~Atuhu	OK		
NOM.FS.CG.E0	muHal~aY	muHal~Atihi	OK		
NOM.FS.CA.E0	muHal~aY	muHal~Atahu	OK		
NOM.FD.DN.P0.E0	muHal~aY		OK		
NOM.FD.DG.P0.E0	muHal~aY		OK		
NOM.FD.DA.P0.E0	muHal~aY		OK		
NOM.FD.CN.E0	muHal~aY	muHal~AtAhu	OK		
NOM.FD.CG.E0	muHal~aY	muHal~Atayohi	OK		
NOM.FD.CA.E0	muHal~aY	muHal~Atayohi	OK		
NOM.MP.DN.P0.E0	muEab~a>		OK		
NOM.MP.DG.P0.E0	muEab~a>		OK		
NOM.MP.DA.P0.E0	muEab~a>		OK		
NOM.MP.CN.E0	muEab~a>	muEab~a&uwhu	OK		
NOM.MP.CG.E0	muEab~a>	muEab~a}iyhi	OK		
NOM.MP.CA.E0	muEab~a>	muEab~a}iyhi	OK		
NOM.FS.DN.P0.E0	muEab~a>		OK		
NOM.FS.DG.P0.E0	muEab~a>		OK		
NOM.FS.DA.P0.E0	muEab~a>		OK		
NOM.FS.CN.E0	muEab~a>	muEab~a>atuhu	OK		
NOM.FS.CG.E0	muEab~a>	muEab~a>atihi	OK		
NOM.FS.CA.E0	muEab~a>	muEab~a>atahu	OK		
NOM.FD.DN.P0.E0	muEab~a>		OK		
NOM.FD.DG.P0.E0	muEab~a>		OK		
NOM.FD.DA.P0.E0	muEab~a>		OK		
NOM.FD.CN.E0	muEab~a>	muEab~a>atAhu	OK		
NOM.FD.CG.E0	muEab~a>	muEab~a>atayohi	OK		
NOM.FD.CA.E0	muEab~a>	muEab~a>atayohi	OK		
NOM.FP.DN.P0.E0	muEab~a>		OK		
NOM.FP.DG.P0.E0	muEab~a>		OK		
NOM.FP.DA.P0.E0	muEab~a>		OK		
NOM.FP.CN.E0	muEab~a>	muEab~|tuhu	OK		
NOM.FP.CG.E0	muEab~a>	muEab~|tihi	OK		
NOM.FP.CA.E0	muEab~a>	muEab~|tihi	OK		
NOM.MS.DN.P0.E0	nA}iy		OK		
NOM.MS.DG.P0.E0	nA}iy		OK		
NOM.MS.DA.P0.E0	nA}iy		OK		
NOM.MS.CN.E0	nA}iy	nA}iyhi	OK		
NOM.MS.CG.E0	nA}iy	nA}iyhi	OK		
NOM.MS.CA.E0	nA}iy	nA}iyahu	OK		
NOM.MD.DN.P0.E0	nA}iy		OK		
NOM.MD.DG.P0.E0	nA}iy		OK		
NOM.MD.DA.P0.E0	nA}iy		OK		
NOM.MD.CN.E0	nA}iy	nA}iyAhu	OK		
NOM.MD.CG.E0	nA}iy	nA}iyayohi	OK		
NOM.MD.CA.E0	nA}iy	nA}iyayohi	OK		
NOM.MP.DN.P0.E0	nA}iy		OK		
NOM.MP.DG.P0.E0	nA}iy		OK		
NOM.MP.DA.P0.E0	nA}iy		OK		
NOM.MP.CN.E0	nA}iy	nA&uwhu	OK		
NOM.MP.CG.E0	nA}iy	nA}iyhi	OK		
NOM.MP.CA.E0	nA}iy	nA}iyhi	OK		
NOM.FS.DN.P0.E0	nA}iy		OK		
NOM.FS.DG.P0.E0	nA}iy		OK		
NOM.FS.DA.P0.E0	nA}iy		OK		
NOM.FS.CN.E0	nA}iy	nA}iyatuhu	OK		
NOM.FS.CG.E0	nA}iy	nA}iyatihi	OK		
NOM.FS.CA.E0	nA}iy	nA}iyatahu	OK		
NOM.FD.DN.P0.E0	nA}iy		OK		
NOM.FD.DG.P0.E0	nA}iy		OK		
NOM.FD.DA.P0.E0	nA}iy		OK		
NOM.FD.CN.E0	nA}iy	nA}iyatAhu	OK		
NOM.FD.CG.E0	nA}iy	nA}iyatayohi	OK		
NOM.FD.CA.E0	nA}iy	nA}iyatayohi	OK		
NOM.FP.DN.P0.E0	nA}iy		OK		
NOM.FP.DG.P0.E0	nA}iy		OK		
NOM.FP.DA.P0.E0	nA}iy		OK		
NOM.FP.CN.E0	nA}iy	nA}iyAtuhu	OK		
NOM.FP.CG.E0	nA}iy	nA}iyAtihi	OK		
NOM.FP.CA.E0	nA}iy	nA}iyAtihi	OK		
NOM.MP.CN.E0	$ajiyE	$ujaEA&uhu	OK		
NOM.MP.CG.E0	$ajiyE	$ujaEA}ihi	OK		
NOM.MP.CA.E0	$ajiyE	$ujaEA'ahu	OK		
NOM.FS.DN.P0	ray~An	Alr~ay~AA	PROB	(Alr~ay~Anapu)[OK]>(Alr~ay~AA)[UNK]	
NOM.FS.DG.P0	ray~An	Alr~ay~AA	PROB	(Alr~ay~Anapi)[OK]>(Alr~ay~AA)[UNK]	
NOM.FS.DA.P0	ray~An	Alr~ay~AA	PROB	(Alr~ay~Anapa)[OK]>(Alr~ay~AA)[UNK]	
NOM.FS.IN	ray~An	ray~AA	PROB	(ray~Anapu)[OK]>(ray~AA)[UNK]	
NOM.FS.IG	ray~An	ray~AA	PROB	(ray~Anapa)[OK]>(ray~AA)[UNK]	
NOM.FS.IA	ray~An	ray~AA	PROB	(ray~Anapa)[OK]>(ray~AA)[UNK]	
NOM.FS.CN	ray~An	ray~AA	PROB	(ray~Anapu)[OK]>(ray~AA)[UNK]	
NOM.FS.CG	ray~An	ray~AA	PROB	(ray~Ai)[OK]>(ray~AA)[UNK]	
NOM.FS.CA	ray~An	ray~AA	PROB	(ray~Anapa)[OK]>(ray~AA)[UNK]	
NOM.FS.CN.E0	ray~An	ray~AAhu	PROB	stem	
NOM.FS.CG.E0	ray~An	ray~AAhu	PROB	stem	
NOM.FS.CA.E0	ray~An	ray~AAhu	PROB	stem	
NOM.MS.DN.P0.E0	TAliq		OK		
NOM.MS.DG.P0.E0	TAliq		OK		
NOM.MS.DA.P0.E0	TAliq		OK		
NOM.MS.CN.E0	TAliq	TAliquhu	OK		
NOM.MS.CG.E0	TAliq	TAliqihi	OK		
NOM.MS.CA.E0	TAliq	TAliqahu	OK		
NOM.FS.DN.P0.E0	TAliq		OK		
NOM.FS.DG.P0.E0	TAliq		OK		
NOM.FS.DA.P0.E0	TAliq		OK		
NOM.FS.CN.E0	TAliq	TAliquhu	OK		
NOM.FS.CG.E0	TAliq	TAliqihi	OK		
NOM.FS.CA.E0	TAliq	TAliqahu	OK		
NOM.MS.DN.P0.E0	musotA'		OK		
NOM.MS.DG.P0.E0	musotA'		OK		
NOM.MS.DA.P0.E0	musotA'		OK		
NOM.MS.CN.E0	musotA'	musotA&uhu	OK		
NOM.MS.CG.E0	musotA'	musotA}ihi	OK		
NOM.MS.CA.E0	musotA'	musotA'ahu	OK		
NOM.MD.DN.P0.E0	musotA'		OK		
NOM.MD.DG.P0.E0	musotA'		OK		
NOM.MD.DA.P0.E0	musotA'		OK		
NOM.MD.CN.E0	musotA'	musotA'Ahu	OK		
NOM.MD.CG.E0	musotA'	musotA'ayohi	OK		
NOM.MD.CA.E0	musotA'	musotA'ayohi	OK		
NOM.MP.DN.P0.E0	musotA'		OK		
NOM.MP.DG.P0.E0	musotA'		OK		
NOM.MP.DA.P0.E0	musotA'		OK		
NOM.MP.CN.E0	musotA'	musotA&uwhu	OK		
NOM.MP.CG.E0	musotA'	musotA}iyhi	OK		
NOM.MP.CA.E0	musotA'	musotA}iyhi	OK		
NOM.FS.DN.P0.E0	musotA'		OK		
NOM.FS.DG.P0.E0	musotA'		OK		
NOM.FS.DA.P0.E0	musotA'		OK		
NOM.FS.CN.E0	musotA'	musotA'atuhu	OK		
NOM.FS.CG.E0	musotA'	musotA'atihi	OK		
NOM.FS.CA.E0	musotA'	musotA'atahu	OK		
NOM.FD.DN.P0.E0	musotA'		OK		
NOM.FD.DG.P0.E0	musotA'		OK		
NOM.FD.DA.P0.E0	musotA'		OK		
NOM.FD.CN.E0	musotA'	musotA'atAhu	OK		
NOM.FD.CG.E0	musotA'	musotA'atayohi	OK		
NOM.FD.CA.E0	musotA'	musotA'atayohi	OK		
NOM.FP.DN.P0.E0	musotA'		OK		
NOM.FP.DG.P0.E0	musotA'		OK		
NOM.FP.DA.P0.E0	musotA'		OK		
NOM.FP.CN.E0	musotA'	musotA'Atuhu	OK		
NOM.FP.CG.E0	musotA'	musotA'Atihi	OK		
NOM.FP.CA.E0	musotA'	musotA'Atihi	OK		
NOM.MP.DN.P0.E0	xawal		OK		
NOM.MP.DG.P0.E0	xawal		OK		
NOM.MP.DA.P0.E0	xawal		OK		
NOM.MP.CN.E0	xawal	xawalAtuhu	OK		
NOM.MP.CG.E0	xawal	xawalAtihi	OK		
NOM.MP.CA.E0	xawal	xawalAtihi	OK		
NOM.MP.CN.E0	fAjir	fawAjiruhu	OK		
NOM.MP.CG.E0	fAjir	fawAjirihi	OK		
NOM.MP.CA.E0	fAjir	fawAjirahu	OK		
NOM.MS.DN.P0	laTiyf	All~aTiyfu	OK		
NOM.MS.DG.P0	laTiyf	All~aTiyfi	OK		
NOM.MS.DA.P0	laTiyf	All~aTiyfa	OK		
NOM.MS.IN	laTiyf	laTiyfN	OK		
NOM.MS.IG	laTiyf	laTiyfK	OK		
NOM.MS.IA	laTiyf	laTiyfAF	OK		
NOM.MS.CN	laTiyf	laTiyfu	OK		
NOM.MS.CG	laTiyf	laTiyfi	OK		
NOM.MS.CA	laTiyf	laTiyfa	OK		
NOM.MS.DN.P0.E0	laTiyf		OK		
NOM.MS.DG.P0.E0	laTiyf		OK		
NOM.MS.DA.P0.E0	laTiyf		OK		
NOM.MS.CN.E0	laTiyf	laTiyfuhu	OK		
NOM.MS.CG.E0	laTiyf	laTiyfihi	OK		
NOM.MS.CA.E0	laTiyf	laTiyfahu	OK		
NOM.MD.DN.P0	laTiyf	All~aTiyfAni	OK		
NOM.MD.DG.P0	laTiyf	All~aTiyfayoni	OK		
NOM.MD.DA.P0	laTiyf	All~aTiyfayoni	OK		
NOM.MD.IN	laTiyf	laTiyfAni	OK		
NOM.MD.IG	laTiyf	laTiyfayoni	OK		
NOM.MD.IA	laTiyf	laTiyfayoni	OK		
NOM.MD.CN	laTiyf	laTiyfA	OK		
NOM.MD.CG	laTiyf	laTiyfayo	OK		
NOM.MD.CA	laTiyf	laTiyfayo	OK		
NOM.MD.DN.P0.E0	laTiyf		OK		
NOM.MD.DG.P0.E0	laTiyf		OK		
NOM.MD.DA.P0.E0	laTiyf		OK		
NOM.MD.CN.E0	laTiyf	laTiyfAhu	OK		
NOM.MD.CG.E0	laTiyf	laTiyfayohi	OK		
NOM.MD.CA.E0	laTiyf	laTiyfayohi	OK		
NOM.MP.DN.P0	laTiyf	All~aTiyfuwna	OK		
NOM.MP.DG.P0	laTiyf	All~aTiyfiyna	OK		
NOM.MP.DA.P0	laTiyf	All~aTiyfiyna	OK		
NOM.MP.IN	laTiyf	laTiyfuwna	OK		
NOM.MP.IG	laTiyf	laTiyfiyna	OK		
NOM.MP.IA	laTiyf	laTiyfiyna	OK	repeated	
NOM.MP.CN	laTiyf	laTiyfuw	OK	repeated	
NOM.MP.CG	laTiyf	laTiyfiy	OK		
NOM.MP.CA	laTiyf	laTiyfiy	OK		
NOM.MP.CN.E0	laTiyf	laTiyfuwhu	OK		
NOM.MP.CG.E0	laTiyf	laTiyfiyhi	OK		
NOM.MP.CA.E0	laTiyf	laTiyfiyhi	OK		
NOM.FS.DN.P0	laTiyf	All~aTiyfapu	OK		
NOM.FS.DG.P0	laTiyf	All~aTiyfapi	OK		
NOM.FS.DA.P0	laTiyf	All~aTiyfapa	OK		
NOM.FS.IN	laTiyf	laTiyfapN	OK		
NOM.FS.IG	laTiyf	laTiyfapK	OK		
NOM.FS.IA	laTiyf	laTiyfapF	OK		
NOM.FS.CN	laTiyf	laTiyfapu	OK		
NOM.FS.CG	laTiyf	laTiyfapi	OK		
NOM.FS.CA	laTiyf	laTiyfapa	OK		
NOM.FS.DN.P0.E0	laTiyf		OK		
NOM.FS.DG.P0.E0	laTiyf		OK		
NOM.FS.DA.P0.E0	laTiyf		OK		
NOM.FS.CN.E0	laTiyf	laTiyfatuhu	OK		
NOM.FS.CG.E0	laTiyf	laTiyfatihi	OK		
NOM.FS.CA.E0	laTiyf	laTiyfatahu	OK		
NOM.FD.DN.P0	laTiyf	All~aTiyfatAni	OK		
NOM.FD.DG.P0	laTiyf	All~aTiyfatayoni	OK		
NOM.FD.DA.P0	laTiyf	All~aTiyfatayoni	OK		
NOM.FD.IN	laTiyf	laTiyfatAni	OK		
NOM.FD.IG	laTiyf	laTiyfatayoni	OK		
NOM.FD.IA	laTiyf	laTiyfatayoni	OK		
NOM.FD.CN	laTiyf	laTiyfatA	OK		
NOM.FD.CG	laTiyf	laTiyfatayo	OK		
NOM.FD.CA	laTiyf	laTiyfatayo	OK		
NOM.FD.DN.P0.E0	laTiyf		OK		
NOM.FD.DG.P0.E0	laTiyf		OK		
NOM.FD.DA.P0.E0	laTiyf		OK		
NOM.FD.CN.E0	laTiyf	laTiyfatAhu	OK		
NOM.FD.CG.E0	laTiyf	laTiyfatayohi	OK		
NOM.FD.CA.E0	laTiyf	laTiyfatayohi	OK		
NOM.FP.DN.P0	laTiyf	All~aTiyfAtu	OK		
NOM.FP.DG.P0	laTiyf	All~aTiyfAti	OK		
NOM.FP.DA.P0	laTiyf	All~aTiyfAti	OK		
NOM.FP.IN	laTiyf	laTiyfAtN	OK		
NOM.FP.IG	laTiyf	laTiyfAtK	OK		
NOM.FP.IA	laTiyf	laTiyfAtK	OK		
NOM.FP.CN	laTiyf	laTiyfAtu	OK		
NOM.FP.CG	laTiyf	laTiyfAti	OK		
NOM.FP.CA	laTiyf	laTiyfAti	OK		
NOM.FP.DN.P0.E0	laTiyf		OK		
NOM.FP.DG.P0.E0	laTiyf		OK		
NOM.FP.DA.P0.E0	laTiyf		OK		
NOM.FP.CN.E0	laTiyf	laTiyfAtuhu	OK		
NOM.FP.CG.E0	laTiyf	laTiyfAtihi	OK		
NOM.FP.CA.E0	laTiyf	laTiyfAtihi	OK		
NOM.FS.DN.P0	muSoTafaY	AlmuSoTafApu	OK		
NOM.FS.DG.P0	muSoTafaY	AlmuSoTafApi	OK		
NOM.FS.DA.P0	muSoTafaY	AlmuSoTafApa	OK		
NOM.FS.IN	muSoTafaY	muSoTafApN	OK		
NOM.FS.IG	muSoTafaY	muSoTafApK	OK		
NOM.FS.IA	muSoTafaY	muSoTafApF	OK		
NOM.FS.CN	muSoTafaY	muSoTafApu	OK		
NOM.FS.CG	muSoTafaY	muSoTafApi	OK		
NOM.FS.CA	muSoTafaY	muSoTafApa	OK		
NOM.FS.DN.P0.E0	muSoTafaY		OK		
NOM.FS.DG.P0.E0	muSoTafaY		OK		
NOM.FS.DA.P0.E0	muSoTafaY		OK		
NOM.FS.CN.E0	muSoTafaY	muSoTafAtuhu	OK		
NOM.FS.CG.E0	muSoTafaY	muSoTafAtihi	OK		
NOM.FS.CA.E0	muSoTafaY	muSoTafAtahu	OK		
NOM.FD.DN.P0	muSoTafaY	AlmuSoTafAtAni	OK		
NOM.FD.DG.P0	muSoTafaY	AlmuSoTafAtayoni	OK		
NOM.FD.DA.P0	muSoTafaY	AlmuSoTafAtayoni	OK		
NOM.FD.IN	muSoTafaY	muSoTafAtAni	OK		
NOM.FD.IG	muSoTafaY	muSoTafAtayoni	OK		
NOM.FD.IA	muSoTafaY	muSoTafAtayoni	OK		
NOM.FD.CN	muSoTafaY	muSoTafAtA	OK		
NOM.FD.CG	muSoTafaY	muSoTafAtayo	OK		
NOM.FD.CA	muSoTafaY	muSoTafAtayo	OK		
NOM.FD.DN.P0.E0	muSoTafaY		OK		
NOM.FD.DG.P0.E0	muSoTafaY		OK		
NOM.FD.DA.P0.E0	muSoTafaY		OK		
NOM.FD.CN.E0	muSoTafaY	muSoTafAtAhu	OK		
NOM.FD.CG.E0	muSoTafaY	muSoTafAtayohi	OK		
NOM.FD.CA.E0	muSoTafaY	muSoTafAtayohi	OK		
NOM.FD.DN.P0	>adonaY	Ald~unoyayAni	OK		
NOM.FD.DG.P0	>adonaY	Ald~unoyayayoni	OK		
NOM.FD.DA.P0	>adonaY	Ald~unoyayayoni	OK		
NOM.FD.IN	>adonaY	dunoyayAni	OK		
NOM.FD.IG	>adonaY	dunoyayayoni	OK		
NOM.FD.IA	>adonaY	dunoyayayoni	OK		
NOM.FD.CN	>adonaY	dunoyayA	OK		
NOM.FD.CG	>adonaY	dunoyayayo	OK		
NOM.FD.CA	>adonaY	dunoyayayo	OK		
NOM.FD.DN.P0.E0	>adonaY		OK		
NOM.FD.DG.P0.E0	>adonaY		OK		
NOM.FD.DA.P0.E0	>adonaY		OK		
NOM.FD.CN.E0	>adonaY	dunoyayAhu	OK		
NOM.FD.CG.E0	>adonaY	dunoyayayohi	OK		
NOM.FD.CA.E0	>adonaY	dunoyayayohi	OK		
NOM.FP.DN.P0	>adonaY	Ald~unoyayAtu	OK		
NOM.FP.DG.P0	>adonaY	Ald~unoyayAti	OK		
NOM.FP.DA.P0	>adonaY	Ald~unoyayAti	OK		
NOM.FP.IN	>adonaY	dunoyayAtN	OK		
NOM.FP.IG	>adonaY	dunoyayAtK	OK		
NOM.FP.IA	>adonaY	dunoyayAtK	OK		
NOM.FP.CN	>adonaY	dunoyayAtu	OK		
NOM.FP.CG	>adonaY	dunoyayAti	OK		
NOM.FP.CA	>adonaY	dunoyayAti	OK		
NOM.FP.DN.P0.E0	>adonaY		OK		
NOM.FP.DG.P0.E0	>adonaY		OK		
NOM.FP.DA.P0.E0	>adonaY		OK		
NOM.FP.CN.E0	>adonaY	dunoyayAtuhu	OK		
NOM.FP.CG.E0	>adonaY	dunoyayAtihi	OK		
NOM.FP.CA.E0	>adonaY	dunoyayAtihi	OK		
NOM.MP.DN.P0.E0	>awolaY		OK		
NOM.MP.DG.P0.E0	>awolaY		OK		
NOM.MP.DA.P0.E0	>awolaY		OK		
NOM.FS.DN.P0	ray~An	Alr~ay~A	OK		
NOM.FS.DG.P0	ray~An	Alr~ay~A	OK		
NOM.FS.DA.P0	ray~An	Alr~ay~A	OK		
NOM.FS.IN	ray~An	ray~A	OK		
NOM.FS.IG	ray~An	ray~A	OK		
NOM.FS.IA	ray~An	ray~A	OK		
NOM.FS.CN	ray~An	ray~A	OK		
NOM.FS.CG	ray~An	ray~A	OK		
NOM.FS.CA	ray~An	ray~A	OK		
NOM.FS.CN.E0	ray~An	ray~Ahu	OK		
NOM.FS.CG.E0	ray~An	ray~Ahu	OK		
NOM.FS.CA.E0	ray~An	ray~Ahu	OK		
NOM.MP.CN	>awolaY	>awolawo	OK		
NOM.MP.CG	>awolaY	>awolayo	OK		
NOM.MP.CA	>awolaY	>awolayo	OK		
NOM.MP.CN.E0	>awolaY	>awolawohu	OK		
NOM.MP.CG.E0	>awolaY	>awolayohi	OK		
NOM.MP.CA.E0	>awolaY	>awolayohi	OK		
