,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
1551,1570,None,LEXICON,[STEM-PV],lab~aY,lab~,PV,"[KEV] to carry out (an order), comply with (a request)",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1552,1571,None,LEXICON,[STEM-PV],$ad~ad,$ad~ad,PV,"[KEV] to make strong, intensify, strengthen+to exert pressure, press",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1553,1572,None,LEXICON,[STEM-PV],Ham~aD,Ham~aD,PV,"[KEV] to sour, become sour or unpleasant",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1554,1573,None,LEXICON,[STEM-PV],Taw~ar,Taw~ar,PV,[MEERA] to develope,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1555,1574,None,LEXICON,[STEM-PV],na$~aY,na$~,PV,"[KEV] to startch (clothes, linen, etc.)",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1556,1575,None,LEXICON,[STEM-PV],vaq~af,vaq~af,PV,"[KEV] to educate, impart culture or education",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1557,1576,None,LEXICON,[STEM-PV],xat~am,xat~am,PV,[KEV] to have s.o. read through (the Quran),pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1558,1577,None,LEXICON,[STEM-PV],waj~aE,waj~aE,PV,"[KEV] to injure, hurt",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1559,1578,None,LEXICON,[STEM-PV],gas~am,gas~am,PV,"[KEV] to divide, distribute",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1560,1579,None,LEXICON,[STEM-PV],fas~ar,fas~ar,PV,"[KEV] to explain, interpret",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1561,1580,None,LEXICON,[STEM-PV],Sag~ar,Sag~ar,PV,"[KEV] to make smaller+to reduce, decrease",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1562,1581,None,LEXICON,[STEM-PV],sak~at,sak~at,PV,"[KEV] to silence, quiet, calm",pos:verb asp:p vox:a mod:i,,,#t trans,0,well-formedness:OK
1563,1582,None,LEXICON,[STEM-PV],>ab~ad,>ab~ad,PV,"[KEV] to last forever, be eternal",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
1564,1583,None,LEXICON,[STEM-PV],Eay~ab,Eay~ab,PV,[KEV] to make fun of s.o.+to insult,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1565,1584,None,LEXICON,[STEM-PV],Eaw~aD,Eaw~aD,PV,"[KEV] to compensate, recompense+[MEERA] to get used to",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1566,1585,None,LEXICON,[STEM-PV],Eaj~az,Eaj~az,PV,"[KEV] to age, grow old",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1567,1586,None,LEXICON,[STEM-PV],qaT~ar,qaT~ar,PV,"[KEV] to distill+to drop, drip, fall into drops+[MEERA] to drip",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1568,1587,None,LEXICON,[STEM-PV],nat~af,nat~af,PV,"[KEV] to pluck out, remove feathers, depilate",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1569,1588,None,LEXICON,[STEM-PV],xay~ar,xay~ar,PV,"[KEV] to let s.o. choose, to give a choice to s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1570,1589,None,LEXICON,[STEM-PV],haw~an,haw~an,PV,[KEV] to make s.th. easy or simple for s.o.,pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
1571,1590,None,LEXICON,[STEM-PV],sal~aY,sal~,PV,[MEERA] to entertain,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1572,1591,None,LEXICON,[STEM-PV],$aw~ah,$aw~ah,PV,"[KEV] to disfigure, make ugly, distort, debase",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1573,1592,None,LEXICON,[STEM-PV],Eay~a$,Eay~a$,PV,"[KEV] to support, provide for",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1574,1593,None,LEXICON,[STEM-PV],xan~av,xan~av,PV,[KEV] to have sexual intercourse with s.o.,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1575,1594,None,LEXICON,[STEM-PV],Ha$~a$,Ha$~a$,PV,[KEV] to smoke hashish,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1576,1595,None,LEXICON,[STEM-PV],Hay~aY,Hay~,PV,"[KEV] to greet, hail+to salute",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1577,1596,None,LEXICON,[STEM-PV],kam~al,kam~al,PV,"[KEV] to complete, finish+[MEERA] to proceed",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1578,1597,None,LEXICON,[STEM-PV],say~af,say~af,PV,[MEERA] to save,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1579,1598,None,LEXICON,[STEM-PV],qal~ad,qal~ad,PV,"[KEV] to imitate, copy+to forge, counterfeit+[MEERA] to imitate",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1580,1599,None,LEXICON,[STEM-PV],Day~aq,Day~aq,PV,"[KEV] to make s.th. narrow or narrower+to harass, oppress, restrain",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1581,1600,None,LEXICON,[STEM-PV],rax~aY,rax~,PV,"[KEV] to lower, let down, drop+to loosen, slacken",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1582,1601,None,LEXICON,[STEM-PV],Tay~ar,Tay~ar,PV,[KEV] to cause to fly+to fly s.th.,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1583,1602,None,LEXICON,[STEM-PV],jah~az,jah~az,PV,"[KEV] to supply, furnish, equip with",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1584,1603,None,LEXICON,[STEM-PV],law~an,law~an,PV,"[KEV] to color, add color to+[MEERA] to colour",pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
1585,1604,None,LEXICON,[STEM-PV],saj~al,saj~al,PV,"[KEV] to register, record, enter in a register+to enter, enroll (in a school, etc.)+to record, make a recording of",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1586,1605,None,LEXICON,[STEM-PV],gar~am,gar~am,PV,"[KEV] to fine, impose a fine on s.o.+to charge, dock s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1587,1606,None,LEXICON,[STEM-PV],bas~aT,bas~aT,PV,"[KEV] to open up, open for business+to simplify",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1588,1607,None,LEXICON,[STEM-PV],xaT~ar,xaT~ar,PV,"[KEV] to notify, inform s.o., serve s.o. notice",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1589,1608,None,LEXICON,[STEM-PV],$aw~af,$aw~af,PV,[KEV] to cause to experience+[MEERA] to show someone sth,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1590,1609,None,LEXICON,[STEM-PV],say~ar,say~ar,PV,"[KEV] to drop in on, call on+to order s.o. around, make s.o. do one's bidding",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1591,1610,None,LEXICON,[STEM-PV],Sax~an,Sax~an,PV,"[KEV] to heat, warm s.th.",pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
1592,1611,None,LEXICON,[STEM-PV],kas~ar,kas~ar,PV,"[KEV] to smash, shatter+to break up+[MEERA] to break",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1593,1612,None,LEXICON,[STEM-PV],$aj~aE,$aj~aE,PV,"[KEV] to encourage+to support, back, promote",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1594,1613,None,LEXICON,[STEM-PV],kat~af,kat~af,PV,"[KEV] to tie up, tie up the hands (and feet of s.o.)+to tie up, tie up the hands (and feet of s.o.)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1595,1614,None,LEXICON,[STEM-PV],daq~am,daq~am,PV,[KEV] to button,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1596,1615,None,LEXICON,[STEM-PV],gay~ar,gay~ar,PV,"[KEV] to change, alter, make different+to exchange+[MEERA] to change",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1597,1616,None,LEXICON,[STEM-PV],bax~ar,bax~ar,PV,"[KEV] to evaporate, vaporize+to perfume s.o. or s.th.+to disinfect, fumigate",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1598,1617,None,LEXICON,[STEM-PV],*ar~aY,*ar~,PV,[KEV] to winnow (grain),pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1599,1618,None,LEXICON,[STEM-PV],SaH~aH,SaH~aH,PV,"[KEV] to correct, grade, mark",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1600,1619,None,LEXICON,[STEM-PV],Ha$~aY,Ha$~,PV,"[KEV] to stuff, fill+to stick, stuff+to fill (teeth)",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1601,1620,None,LEXICON,[STEM-PV],sak~ar,sak~ar,PV,"[KEV] to make drunk, intoxicate+[MEERA] to close",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1602,1621,None,LEXICON,[STEM-PV],$Arak,$Arak,PV,"[KEV] to go into partnership with, participate with, be or become a partner with",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1603,1622,None,LEXICON,[STEM-PV],TAlab,TAlab,PV,"[KEV] to claim s.th., make a demand for s.th.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1604,1623,None,LEXICON,[STEM-PV],$Awar,$Awar,PV,"[KEV] to consult with s.o., ask s.o.'s advice",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1605,1624,None,LEXICON,[STEM-PV],xAlaT,xAlaT,PV,"[KEV] to mix, associate with s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1606,1625,None,LEXICON,[STEM-PV],wAlam,wAlam,PV,"[KEV] to suit, fit+to be similar to",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
1607,1626,None,LEXICON,[STEM-PV],nAfas,nAfas,PV,"[KEV] to compete, vie, fight with s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1608,1627,None,LEXICON,[STEM-PV],lAqaY,lAq,PV,"[KEV] to find s.o, s.th.+to encounter, meet, run into",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1609,1628,None,LEXICON,[STEM-PV],xA$ar,xA$ar,PV,"[KEV] to be or become a partner with s.o., enter into a partnership",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
1610,1629,None,LEXICON,[STEM-PV],EAdaY,EAd,PV,"[KEV] to treat as an enemy+to turn against, oppose s.o.",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1611,1630,None,LEXICON,[STEM-PV],qab~an,qab~an,PV,[KEV] to weigh (with a steelyard),pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
1612,1631,None,LEXICON,[STEM-PV],wAsaY,wAs,PV,"[KEV] to comfort, console",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1613,1632,None,LEXICON,[STEM-PV],rAEaY,rAE,PV,"[KEV] to observe, heed, respect+to be lenient with s.o.+to make a provision, see to it that",pos:verb asp:p vox:a mod:i,,,trans #-ay,-1,well-formedness:OK
1614,1633,None,LEXICON,[STEM-PV],hAjar,hAjar,PV,[KEV] to emigrate,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1615,1634,None,LEXICON,[STEM-PV],nAwal,nAwal,PV,[MEERA] to hand someone or sth over,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1616,1635,None,LEXICON,[STEM-PV],SAdaf,SAdaf,PV,"[KEV] to coincide with, occur with, fall on (a certain date)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1617,1636,None,LEXICON,[STEM-PV],EAlaj,EAlaj,PV,"[KEV] to treat (a patient, a disease, a subject)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1618,1637,None,LEXICON,[STEM-PV],dAraY,dAr,PV,"[KEV] to treat with flattery or gentle courtesy, to flatter",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1619,1638,None,LEXICON,[STEM-PV],SAraE,SAraE,PV,[KEV] to wrestle,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1620,1639,None,LEXICON,[STEM-PV],zAHam,zAHam,PV,"[KEV] to compete, vie with",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1621,1640,None,LEXICON,[STEM-PV],qAwam,qAwam,PV,"[KEV] to resist, oppose+to rise up against, rebel against",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1622,1641,None,LEXICON,[STEM-PV],tnAfaY,tnAf,PV,"[KEV] to contradict, be contrary to",pos:verb asp:p vox:a mod:i,,,intrans #-ay,4,well-formedness:OK
1623,1642,None,LEXICON,[STEM-PV],lAkam,lAkam,PV,"[KEV] to box with s.o., engage s.o. in a fist fight",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1624,1643,None,LEXICON,[STEM-PV],TAwaE,TAwaE,PV,"[KEV] to comply with, accede to the wishes of",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1625,1644,None,LEXICON,[STEM-PV],lAyam,lAyam,PV,"[KEV] to agree with, suit, be good for+[MEERA] to quickly get a big amount of sth",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1626,1645,None,LEXICON,[STEM-PV],nAfaq,nAfaq,PV,"[KEV] to be hypocritical, feign honesty",pos:verb asp:p vox:a mod:i,,,intrans,2,well-formedness:OK
1627,1646,None,LEXICON,[STEM-PV],TAbaq,TAbaq,PV,"[KEV] to agree, correlate with s.th.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1628,1647,None,LEXICON,[STEM-PV],wASal,wASal,PV,"[KEV] to continue, go on with",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1629,1648,None,LEXICON,[STEM-PV],wAfaq,wAfaq,PV,"[KEV] to approve, authorize, sanction s.th.+to agree to do s.th.+to suit, be agreeable to s.o.+to agree, concur with s.o.+to agree with, be beneficial for s.o.+to coincide with+to correspond to, be equivalent to+[MEERA] to agree",pos:verb asp:p vox:a mod:i,,,trans,-4,well-formedness:OK
1630,1649,None,LEXICON,[STEM-PV],*Akar,*Akar,PV,"[KEV] to learn, study one's lessons",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1631,1650,None,LEXICON,[STEM-PV],HA*aY,HA*,PV,"[KEV] to parallel, run parallel to s.th.",pos:verb asp:p vox:a mod:i,,,intrans #-ay,3,well-formedness:OK
1632,1651,None,LEXICON,[STEM-PV],EAkas,EAkas,PV,"[KEV] to oppose, contradict",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1633,1652,None,LEXICON,[STEM-PV],rAjaE,rAjaE,PV,"[KEV] to ask for information, consult, look up (in the book), check with+to check, review (a book), examine critically+[MEERA] to revise",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1634,1653,None,LEXICON,[STEM-PV],jAhad,jAhad,PV,"[KEV] to fight, wage a holy war",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
1635,1654,None,LEXICON,[STEM-PV],lAEab,lAEab,PV,[MEERA] to play with someone and/or sth,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1636,1693,None,LEXICON,[STEM-PV],zAg,zAg,PV,"[KEV] to cause to swerve, deviate+to deceive, mislead",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,4,well-formedness:OK
1637,1656,None,LEXICON,[STEM-PV],sAwaY,sAw,PV,"[KEV] to equal, be equal to, be equivalent to+to settle, smooth over, put in order+to treat alike, put on the same footing",pos:verb asp:p vox:a mod:i,,,intrans #-ay,1,well-formedness:OK
1638,1657,None,LEXICON,[STEM-PV],sAEad,sAEad,PV,"[KEV] to help, assist+[MEERA] to help",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1639,1658,None,LEXICON,[STEM-PV],sAfar,sAfar,PV,"[KEV] to travel, take a trip+to leave, depart+[MEERA] to travel",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1640,1659,None,LEXICON,[STEM-PV],rAqab,rAqab,PV,"[KEV] to watch, observe, keep an eye on",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1641,1660,None,LEXICON,[STEM-PV],HArab,HArab,PV,"[KEV] to fight, combat, battle against",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1642,1661,None,LEXICON,[STEM-PV],SAlaH,SAlaH,PV,"[KEV] to make peace with s.o., make up with s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1643,1662,None,LEXICON,[STEM-PV],qAbal,qAbal,PV,"[KEV] to meet, receive+to have an interview with s.o., to interview s.o.+to encounter, face+to meet with s.o., get together with s.o.+to meet, run across s.o.+to have an interview with s.o.+to face, encounter s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1644,1663,None,LEXICON,[STEM-PV],mA$aY,mA$,PV,"[KEV] to walk with s.o., engage s.o. in walking+to get along with, go along with",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1645,1664,None,LEXICON,[STEM-PV],rAfaq,rAfaq,PV,"[KEV] to accompany, escort+to accompany s.o.+to become friends with s.o., associate closely with s.o.+to be on intimate terms with, go with",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1646,1665,None,LEXICON,[STEM-PV],EAwan,EAwan,PV,"[KEV] to help, assist, aid+[MEERA] to help",pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
1647,1666,None,LEXICON,[STEM-PV],SAraH,SAraH,PV,[KEV] to speak openly or frankly to s.o.,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1648,1667,None,LEXICON,[STEM-PV],xATab,xATab,PV,"[KEV] to address s.o., talk or speak to s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1649,1668,None,LEXICON,[STEM-PV],wAEad,wAEad,PV,[KEV] to promise,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1650,1669,None,LEXICON,[STEM-PV],hAjam,hAjam,PV,"[KEV] to attack, assault+to move in on, pounce upon",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1651,1670,None,LEXICON,[STEM-PV],fAraq,fAraq,PV,"[KEV] to leave s.o. or s.th., depart, separate from s.o. or s.th.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1652,1671,None,LEXICON,[STEM-PV],rAbaE,rAbaE,PV,"[KEV] to befriend s.o., associate closely with s.o.+[MEERA] to be friend",pos:verb asp:p vox:a mod:i,,,intrans,2,well-formedness:OK
1653,1672,None,LEXICON,[STEM-PV],sAmaH,sAmaH,PV,"[KEV] to forgive, pardon+[MEERA] to forgive",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1654,1673,None,LEXICON,[STEM-PV],dAsaE,dAsaE,PV,"[KEV] to belch, burp",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1655,1674,None,LEXICON,[STEM-PV],lAHaZ,lAHaZ,PV,"[KEV] to notice, observe, be aware of",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
1656,1675,None,LEXICON,[STEM-PV],HAfaZ,HAfaZ,PV,"[KEV] to maintain, preserve, sustain, keep up, uphold",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
1657,1676,None,LEXICON,[STEM-PV],HAsab,HAsab,PV,"[KEV] to call to account, ask for an accounting+to hold s.o. responsible for s.th.+to pay the bill",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1658,1677,None,LEXICON,[STEM-PV],gASaS,gASaS,PV,[KEV] to punish,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1659,1678,None,LEXICON,[STEM-PV],mAnaE,mAnaE,PV,"[KEV] to object, oppose, offer resistance",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1660,1679,None,LEXICON,[STEM-PV],EAnad,EAnad,PV,"[KEV] to disobey, oppose, resist",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1661,1680,None,LEXICON,[STEM-PV],jAdal,jAdal,PV,"[KEV] to argue, argue with s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1662,1681,None,LEXICON,[STEM-PV],hAwa$,hAwa$,PV,"[KEV] to quarrel with s.o.+to fight, argue, quarrel with s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1663,1682,None,LEXICON,[STEM-PV],nAfaY,nAf,PV,"[KEV] to contradict, be contrary to",pos:verb asp:p vox:a mod:i,,,intrans #-ay,1,well-formedness:OK
1664,1683,None,LEXICON,[STEM-PV],qAran,qAran,PV,[KEV] to compare,pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
1665,1684,None,LEXICON,[STEM-PV],jAzaf,jAzaf,PV,"[KEV] to risk, stake",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
1666,1685,None,LEXICON,[STEM-PV],jAwaz,jAwaz,PV,"[KEV] to go beyond, exceed, surpass",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1667,1686,None,LEXICON,[STEM-PV],tAjar,tAjar,PV,"[KEV] to do business, deal",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
1668,1687,None,LEXICON,[STEM-PV],SAHab,SAHab,PV,[KEV] to be or become a friend with s.o.+to associate with s.o.,pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
1669,1688,None,LEXICON,[STEM-PV],EAfaY,EAf,PV,"[KEV] (said of God) to restore to good health, heal, cure",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1670,1689,None,LEXICON,[STEM-PV],zAmal,zAmal,PV,"[KEV] to be a friend or colleague of s.o., maintain a friendship with s.o.",pos:verb asp:p vox:a mod:i,,,intrans,2,well-formedness:OK
1671,1690,None,LEXICON,[STEM-PV],bArak,bArak,PV,"[KEV] to bless, invoke a blessing on s.o.+to offer congratulations+to bless, invoke a blessing on s.o.+to offer congratulations+[MEERA] to congratulate or to give blessings",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1672,1691,None,LEXICON,[STEM-PV],wAqaf,wAqaf,PV,[MEERA] to stop,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1673,1694,None,LEXICON,[STEM-PV],$AdaY,$Ad,PV,"[KEV] to resemble, look like s.o. or s.th.",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1674,1695,None,LEXICON,[STEM-PV],wAyaq,wAyaq,PV,[MEERA] to gaze at or stare at sth and/or someone,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1675,1696,None,LEXICON,[STEM-PV],dAwam,dAwam,PV,"[KEV] to go to work, report for duty+to continue, carry on+[MEERA] to go to work",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
1676,1697,None,LEXICON,[STEM-PV],$Abah,$Abah,PV,[KEV] to look familiar,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1677,1698,None,LEXICON,[STEM-PV],xAwaY,xAw,PV,[MEERA] to become friends with someone,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1678,1699,None,LEXICON,[STEM-PV],xAlaf,xAlaf,PV,"[KEV] to issue a traffic violation to s.o.+to break, violate, disobey+to contradict+to be different, differ from, be inconsistent, incompatible with+to matter, make a difference",pos:verb asp:p vox:a mod:i,,,trans,-1,well-formedness:OK
1679,1700,None,LEXICON,[STEM-PV],nA$ab,nA$ab,PV,"[KEV] to cause problems, trouble to s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1680,1701,None,LEXICON,[STEM-PV],fAtaH,fAtaH,PV,"[KEV] to approach, speak to",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1681,1702,None,LEXICON,[STEM-PV],HAwal,HAwal,PV,"[KEV] to try, attempt to do s.th., make an attempt",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
1682,1703,None,LEXICON,[STEM-PV],qAyas,qAyas,PV,[KEV] to compare+[MEERA] to measure,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1683,1704,None,LEXICON,[STEM-PV],HADar,HADar,PV,"[KEV] to lecture, give a course of lectures",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1684,1705,None,LEXICON,[STEM-PV],sAwam,sAwam,PV,"[KEV] to haggle, bargain with s.o.",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1685,1706,None,LEXICON,[STEM-PV],HAzaY,HAz,PV,"[KEV] to tell a fairy tale, tell stories+to ask s.o. a riddle, quiz s.o.",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1686,1707,None,LEXICON,[STEM-PV],dAfaE,dAfaE,PV,"[KEV] to offer resistance, oppose+to defend",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
1687,1708,None,LEXICON,[STEM-PV],nAsab,nAsab,PV,"[KEV] to become related to s.o. by marriage+to suit s.o., be comfortable for s.o.+to be commensurate, compatible, in keeping with",pos:verb asp:p vox:a mod:i,,,intrans,2,well-formedness:OK
1688,1709,None,LEXICON,[STEM-PV],dAwaY,dAw,PV,"[KEV] to treat (a wound, an ailment, etc.)",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
1689,1710,None,LEXICON,[STEM-PV],bAlag,bAlag,PV,[KEV] to exaggerate,pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
