,PATTERN_ABSTRACT,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
324,ta1a2~3,,\1.w.\2,,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta\1aw~a\2,,ta\1aw~a\2,,,ta\1aw~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])w([^ntwyA}&])$,1,
325,ta1a2~3,,\1.y.\2,,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta\1ay~a\2,,ta\1ay~a\2,,,ta\1ay~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])y([^ntwyA}&])$,1,
326,ta1a2~3,,\1.y.n,,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta\1ay~an,,ta\1ay~an,,,ta\1ay~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])yn$,1,
327,ta1A2a3,,\1.\2.w,,BACKOFF,[STEM-PV],ta1A2,lex:ta\1A\2aY,,ta\1A\2,,,ta\1A\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])A([^wyA}&])$,1,
328,ta1a2o3a4,,\1.>.\2.\3,,BACKOFF,[STEM-PV],ta1a>o3a4,lex:ta\1a>o\2a\3,,ta\1a>o\2a\3,,,ta\1a>o\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])A([^wyA}&])([^ntwyA}&])$,1,
329,ta1A2a3,,\1.w.\2,,BACKOFF,[STEM-PV],ta1A2a3,lex:ta\1Awa\2,,ta\1Awa\2,,,ta\1Awa\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])Aw([^ntwyA}&])$,1,
330,ta1a2~3,,\1.\2.t,,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta\1a\2~at,,ta\1a\2~at,,,ta\1a\2~at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^t([^wyA}&])([^wyA}&])t$,1,
331,ta1A2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],ta1A2a3,lex:ta\1A\2~,,ta\1A\2a\2,,,ta\1A\2a\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^t([^wyA}&])A([^ntwyA}&])\2$,1,
332,ta1a2o3a4,,\1.\2.\3.n,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1a\2o\3an,,ta\1a\2o\3an,,,ta\1a\2o\3an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])([^wyA}&])([^wyA}&])n$,1,
333,ta1a2o3a4,,\1.w.\2.\3,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1awo\2a\3,,ta\1awo\2a\3,,,ta\1awo\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])w([^wyA}&])([^ntwyA}&])$,1,
334,ta1a2~3,,\1.w.y,,BACKOFF,[STEM-PV],ta1a2~,lex:ta\1aw~aY,,ta\1aw~,,,ta\1aw~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])w$,1,
335,ta1A2a3,,\1.t.t,,BACKOFF,[STEM-PV],ta1A2~,lex:ta\1At~,,ta\1At~,,,ta\1At~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#t gem trans,^t([^wyA}&])At$,1,
336,ta1A2a3,,\1.\2.n,,BACKOFF,[STEM-PV],ta1A2a3,lex:ta\1A\2an,,ta\1A\2an,,,ta\1A\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])A([^wyA}&])n$,1,
337,ta1a2~3,,\1.\2.w,,BACKOFF,[STEM-PV],ta1a2~,lex:ta\1a\2~aY,,ta\1a\2~,,,ta\1a\2~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])([^wyA}&])$,1,
338,ta1a2~3,,\1.w.\2,,BACKOFF,[STEM-PV],ta1ay~a3,lex:ta\1ay~a\2,,ta\1ay~a\2,,,ta\1ay~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])y([^ntwyA}&])$,1,
339,ta1a2~3,,\1.w.n,,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta\1aw~an,,ta\1aw~an,,,ta\1aw~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])wn$,1,
340,ta1A2a3,,\1.w.y,,BACKOFF,[STEM-PV],ta1A2,lex:ta\1AwaY,,ta\1Aw,,,ta\1Aw/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])Aw$,1,
341,ta1a2~3,,\1.>.\2,,BACKOFF,[STEM-PV],ta1a>~a3,lex:ta\1a>~a\2,,ta\1a>~a\2,,,ta\1a>~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])A([^ntwyA}&])$,1,
342,ta1a2~3,,\1.y.\2,,BACKOFF,[STEM-PV],ta1a>~a3,lex:ta\1a>~a\2,,ta\1a>~a\2,,,ta\1a>~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])A([^ntwyA}&])$,1,
343,ta1a2~3,,\1.>.y,,BACKOFF,[STEM-PV],ta1a>~,lex:ta\1a>~aY,,ta\1a>~,,,ta\1a>~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])A$,1,
344,ta1A2a3,,\1.>.y,,BACKOFF,[STEM-PV],ta1A',lex:ta\1A'aY,,ta\1A',,,ta\1A'/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])A'$,1,
345,ta1a2o3a4,,\1.\2.w.n,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1a\2owan,,ta\1a\2owan,,,ta\1a\2owan/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])([^wyA}&])wn$,1,
346,ta1a2~3,,\1.y.y,,BACKOFF,[STEM-PV],ta1a2~,lex:ta\1ay~aY,,ta\1ay~,,,ta\1ay~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])y$,1,
347,ta1a2o3a4,,\1.w.\2.n,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1awo\2an,,ta\1awo\2an,,,ta\1awo\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])w([^wyA}&])n$,1,
348,ta1a2o3a4,,\1.y.\2.\3,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1ayo\2a\3,,ta\1ayo\2a\3,,,ta\1ayo\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])y([^wyA}&])([^ntwyA}&])$,1,
349,ta1a2~3,,\1.y.>,,BACKOFF,[STEM-PV],ta1a2~,lex:ta\1ay~a>,,ta\1ay~,,,ta\1ay~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^t([^wyA}&])y$,1,
350,ta1a2o3a4,,\1.y.\2.n,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1ayo\2an,,ta\1ayo\2an,,,ta\1ayo\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])y([^wyA}&])n$,1,
351,ta1a2o3a4,,\1.y.w.\2,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1ayowa\2,,ta\1ayowa\2,,,ta\1ayowa\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])yw([^ntwyA}&])$,1,
352,ta1a2o3a4,,\1.>.\2.n,,BACKOFF,[STEM-PV],ta1a>o3a4,lex:ta\1a>o\2an,,ta\1a>o\2an,,,ta\1a>o\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])A([^wyA}&])n$,1,
353,ta1a2o3a4,,\1.\2.y.n,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1a\2oyan,,ta\1a\2oyan,,,ta\1a\2oyan/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])([^wyA}&])yn$,1,
354,ta1a2o3a4,,\1.\2.>.n,,BACKOFF,[STEM-PV],ta1a2o>a4,lex:ta\1a\2o>an,,ta\1a\2o>an,,,ta\1a\2o>an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])([^wyA}&])An$,1,
355,ta1A2a3,,\1.w.n,,BACKOFF,[STEM-PV],ta1A2a3,lex:ta\1Awan,,ta\1Awan,,,ta\1Awan/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])Awn$,1,
356,ta1a2o3a4,,\1.\2.\3.t,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta\1a\2o\3at,,ta\1a\2o\3at,,,ta\1a\2o\3at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^t([^wyA}&])([^wyA}&])([^wyA}&])t$,1,
357,ta1A2a3,,\1.w.t,,BACKOFF,[STEM-PV],ta1A2a3,lex:ta\1Awat,,ta\1Awat,,,ta\1Awat/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^t([^wyA}&])Awt$,1,
358,ta1a2~3,,\1.w.t,,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta\1aw~at,,ta\1aw~at,,,ta\1aw~at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^t([^wyA}&])wt$,1,
359,1a2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2,lex:\1a\2aY-i,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])([^wyA}&])$,1,
360,ta1a2o3a4,,\1.>.\2.>,,BACKOFF,[STEM-PV],ta1a>o3,lex:ta\1a>o\2a>,,ta\1a>o\2,,,ta\1a>o\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^t([^wyA}&])A([^wyA}&])$,1,
361,ta1A2a3,,\1.w.\2,,BACKOFF,[STEM-PV],ta1A'a3,lex:ta\1A'a\2,,ta\1A'a\2,,,ta\1A'a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])A'([^ntwyA}&])$,1,
362,1a2a3,,\1.n.n,,BACKOFF,[STEM-PV],1a2a3,lex:\1an~-u,,\1anan,,,\1anan/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#n gem trans,^([^wyA}&])nn$,1,
363,1A2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1A2~,lex:\1A\2~,,\1A\2~,,,\1A\2~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^([^wyA}&])A([^ntwyA}&])$,1,
364,ta1A2a3,,\1.\2.t,,BACKOFF,[STEM-PV],ta1A2a3,lex:ta\1A\2at,,ta\1A\2at,,,ta\1A\2at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^t([^wyA}&])A([^wyA}&])t$,1,
365,ta1A2a3,,\1.y.>,,BACKOFF,[STEM-PV],ta1A2,lex:ta\1Aya>,,ta\1Ay,,,ta\1Ay/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^t([^wyA}&])Ay$,1,
366,1A2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1A2~,lex:\1A\2~-i,,\1A\2~,,,\1A\2~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^([^wyA}&])A([^ntwyA}&])$,1,
367,ta1A2a3,,w.\1.\2,,BACKOFF,[STEM-PV],ta1A2a3,lex:tawA\1a\2,,tawA\1a\2,,,tawA\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^twA([^wyA}&])([^ntwyA}&])$,1,
368,ta1A2a3,,w.\1.y,,BACKOFF,[STEM-PV],ta1A2,lex:tawA\1aY,,tawA\1,,,tawA\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^twA([^wyA}&])$,1,
369,ta1A2a3,,w.\1.n,,BACKOFF,[STEM-PV],ta1A2a3,lex:tawA\1an,,tawA\1an,,,tawA\1an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^twA([^wyA}&])n$,1,
370,ta1A2a3,,w.\1.>,,BACKOFF,[STEM-PV],ta1A2,lex:tawA\1a>,,tawA\1,,,tawA\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^twA([^wyA}&])$,1,
371,1a2o3a4,,\1.w.\2.\3,,BACKOFF,[STEM-PV],1a2o3a4,lex:\1awo\2a\3,,\1awo\2a\3,,,\1awo\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])w([^wyA}&])([^ntwyA}&])$,1,
372,ta1a2~3,,w.\1.\2,,BACKOFF,[STEM-PV],ta1a2~a3,lex:tawa\1~a\2,,tawa\1~a\2,,,tawa\1~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tw([^wyA}&])([^ntwyA}&])$,1,
373,ta1a2o3a4,,w.\1.w.\2,,BACKOFF,[STEM-PV],ta1a2o3a4,lex:tawa\1owa\2,,tawa\1owa\2,,,tawa\1owa\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tw([^wyA}&])w([^ntwyA}&])$,1,
374,ta1a2~3,,w.\1.y,,BACKOFF,[STEM-PV],ta1a2~,lex:tawa\1~aY,,tawa\1~,,,tawa\1~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^tw([^wyA}&])$,1,
375,ta1a2~3,,w.\1.>,,BACKOFF,[STEM-PV],ta1a2~,lex:tawa\1~a>,,tawa\1~,,,tawa\1~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^tw([^wyA}&])$,1,
376,ta1a2~3,,w.\1.n,,BACKOFF,[STEM-PV],ta1a2~a3,lex:tawa\1~an,,tawa\1~an,,,tawa\1~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^tw([^wyA}&])n$,1,
377,ta1a2~3,,y.\1.\2,,BACKOFF,[STEM-PV],ta1a2~a3,lex:taya\1~a\2,,taya\1~a\2,,,taya\1~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^ty([^wyA}&])([^ntwyA}&])$,1,
378,ta1a2~3,,y.\1.n,,BACKOFF,[STEM-PV],ta1a2~a3,lex:taya\1~an,,taya\1~an,,,taya\1~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^ty([^wyA}&])n$,1,
379,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1a>a3,lex:\1a>a\2-a,,\1a>a\2,,,\1a>a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])A([^ntwyA}&])$,1,
380,1A2a3,,\1.\2.n,,BACKOFF,[STEM-PV],1A2a3,lex:\1A\2an,,\1A\2an,,,\1A\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])A([^wyA}&])n$,1,
381,1a2a3,,\1.\2.t,,BACKOFF,[STEM-PV],1a2a3,lex:\1a\2at-u,,\1a\2at,,,\1a\2at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])t$,1,
382,1a2a3,,\1.\2.n,,BACKOFF,[STEM-PV],1a2a3,lex:\1a\2an-i,,\1a\2an,,,\1a\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])n$,1,
383,1a2a3,,\1.\2.n,,BACKOFF,[STEM-PV],1a2i3,lex:\1a\2in-a,,\1a\2in,,,\1a\2in/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])n$,1,
384,1a2~a3,,\1.w.y,,BACKOFF,[STEM-PV],1a2~,lex:\1aw~aY,,\1aw~,,,\1aw~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])w$,1,
385,1a2a3,,\1.w.y,,BACKOFF,[STEM-PV],1a2,lex:\1awaY-i,,\1aw,,,\1aw/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])w$,1,
386,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1a>a3,lex:\1a>a\2-a,,\1a>a\2,,,\1a>a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])A([^ntwyA}&])$,1,
387,1a2a3,,\1.y.>,,BACKOFF,[STEM-PV],1,lex:\1A',,\1,,,\1/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#-A' trans,^([^wyA}&])$,1,
388,1a2a3,,\1.y.>,,BACKOFF,[STEM-PV],1i},lex:\1A',,\1i},,,\1i}/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])}$,1,
389,1A2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1A2a3,lex:\1Awa\2,,\1Awa\2,,,\1Awa\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])Aw([^ntwyA}&])$,1,
390,1a2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2,lex:\1a\2A-i,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-aw trans,^([^wyA}&])([^wyA}&])$,1,
391,1a2a3,,\1.\2.\3,,BACKOFF,[STEM-PV],1a2u3,lex:\1a\2u\3,,\1a\2u\3,,,\1a\2u\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
392,1a2a3,,\1.n.n,,BACKOFF,[STEM-PV],1a2~,lex:\1an~-u,,\1an~,,,\1an~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#n gem trans,^([^wyA}&])n$,1,
393,1a2a3,,\1.w.y,,BACKOFF,[STEM-PV],1a2,lex:\1awiy-a,,\1aw,,,\1aw/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^([^wyA}&])w$,1,
394,1A2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1A2a3,lex:\1A\2~,,\1A\2a\2,,,\1A\2a\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])A([^ntwyA}&])\2$,1,
395,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1i3,lex:\1A\2-a,,\1i\2,,,\1i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,1,
396,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1A3,lex:\1A\2-a,,\1A\2,,,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,trans,^([^wyA}&])A([^ntwyA}&])$,1,
397,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1a3,lex:\1A\2-i,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,1,
398,1A2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1A2,lex:\1A\2A,,\1A\2,,,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-aA Frozen trans,^([^wyA}&])A([^wyA}&])$,1,
399,1A2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1A2a3,lex:\1A\2~-i,,\1A\2a\2,,,\1A\2a\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])A([^ntwyA}&])\2$,1,
400,1a2a3,,\1.\2.y,,BACKOFF,[STEM-PV],1a2,lex:\1a\2iy,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^([^wyA}&])([^wyA}&])$,1,
401,1a2a3,,\1.\2.y,,BACKOFF,[STEM-PV],1a2,lex:\1a\2aY,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])([^wyA}&])$,1,
402,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1a2i3,lex:\1a\2~-i,,\1a\2i\2,,,\1a\2i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])([^ntwyA}&])\2$,1,
403,1a2a3,,\1.\2.\3,,BACKOFF,[STEM-PV],1a2i3,lex:\1a\2i\3-i,,\1a\2i\3,,,\1a\2i\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
404,1a2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2,lex:\1a\2A,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-aw trans,^([^wyA}&])([^wyA}&])$,1,
405,1a2~a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2~,lex:\1a\2~aY,,\1a\2~,,,\1a\2~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])([^wyA}&])$,1,
406,1a2a3,,\1.n.n,,BACKOFF,[STEM-PV],1a2a3,lex:\1an~-i,,\1anan,,,\1anan/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#n gem trans,^([^wyA}&])nn$,1,
407,1a2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2u3,lex:\1a\2uw-u,,\1a\2uw,,,\1a\2uw/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])w$,1,
408,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1a2i3,lex:\1awi\2-a,,\1awi\2,,,\1awi\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])w([^ntwyA}&])$,1,
409,1a2~a3,,\1.y.w,,BACKOFF,[STEM-PV],1a2~,lex:\1ay~A,,\1ay~,,,\1ay~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay-A trans,^([^wyA}&])y$,1,
410,1a2a3,,\1.y.w,,BACKOFF,[STEM-PV],1a2,lex:\1ayiy-a,,\1ay,,,\1ay/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^([^wyA}&])y$,1,
411,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1i3,lex:\1A\2-a,,\1i\2,,,\1i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,1,
412,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1A3,lex:\1A\2-a,,\1A\2,,,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,trans,^([^wyA}&])A([^ntwyA}&])$,1,
413,1a2a3,,\1.w.n,,BACKOFF,[STEM-PV],1u3,lex:\1An-u,,\1un,,,\1un/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#n trans,^([^wyA}&])n$,1,
414,1a2a3,,\1.w.n,,BACKOFF,[STEM-PV],1A3,lex:\1An-u,,\1An,,,\1An/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#n trans,^([^wyA}&])An$,1,
415,1A2a3,,\1.w.y,,BACKOFF,[STEM-PV],1A2,lex:\1AwaY,,\1Aw,,,\1Aw/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])Aw$,1,
416,1a2a3,,\1.\2.>,,BACKOFF,[STEM-PV],1a2,lex:\1a\2a>,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])([^wyA}&])$,1,
417,1a2a3,,\1.\2.\3,,BACKOFF,[STEM-PV],1a2u3,lex:\1a\2u\3-a,,\1a\2u\3,,,\1a\2u\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
418,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1a2i3,lex:\1a\2~-a,,\1a\2i\2,,,\1a\2i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])([^ntwyA}&])\2$,1,
419,1a2a3,,\1.n.n,,BACKOFF,[STEM-PV],1a2~,lex:\1an~-i,,\1an~,,,\1an~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#n gem trans,^([^wyA}&])n$,1,
420,1a2~a3,,\1.w.n,,BACKOFF,[STEM-PV],1a2~a3,lex:\1aw~an,,\1aw~an,,,\1aw~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])wn$,1,
421,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1u3,lex:\1A\2,,\1u\2,,,\1u\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,1,
422,1a2a3,,\1.\2.y,,BACKOFF,[STEM-PV],1a2,lex:\1a\2aY-a,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])([^wyA}&])$,1,
423,1a2o3a4,,\1.w.\2.n,,BACKOFF,[STEM-PV],1a2o3a4,lex:\1awo\2an,,\1awo\2an,,,\1awo\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])w([^wyA}&])n$,1,
424,1a2a3,,\1.w.\2,,BACKOFF,[STEM-PV],1a2a3,lex:\1awa\2-i,,\1awa\2,,,\1awa\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])w([^ntwyA}&])$,1,
425,1a2a3,,\1.w.y,,BACKOFF,[STEM-PV],1a2,lex:\1awiy-i,,\1aw,,,\1aw/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^([^wyA}&])w$,1,
426,1a2a3,,\1.>.\2,,BACKOFF,[STEM-PV],1a>a3,lex:\1a>a\2-i,,\1a>a\2,,,\1a>a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])A([^ntwyA}&])$,1,
427,1a2a3,,\1.>.y,,BACKOFF,[STEM-PV],1a>,lex:\1a>aY-a,,\1a>,,,\1a>/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])A$,1,
428,1a2a3,,\1.>.\2,,BACKOFF,[STEM-PV],1a&u3,lex:\1a&u\2-u,,\1a&u\2,,,\1a&u\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])&([^ntwyA}&])$,1,
429,1a2a3,,\1.y.\2,,BACKOFF,[STEM-PV],1a&u3,lex:\1a&u\2-u,,\1a&u\2,,,\1a&u\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])&([^ntwyA}&])$,1,
430,1A2a3,,\1.>.y,,BACKOFF,[STEM-PV],1A',lex:\1A'aY,,\1A',,,\1A'/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])A'$,1,
431,1a2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2,lex:\1a\2a>-a,,\1a\2,,,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])([^wyA}&])$,1,
432,1a2a3,,\1.\2.t,,BACKOFF,[STEM-PV],1a2a3,lex:\1a\2at-i,,\1a\2at,,,\1a\2at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])t$,1,
433,1a2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],1a2~,lex:\1a\2~,,\1a\2~,,,\1a\2~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^([^wyA}&])([^ntwyA}&])$,1,
434,1a2a3,,\1.\2.w,,BACKOFF,[STEM-PV],1a2u3,lex:\1a\2uw-a,,\1a\2uw,,,\1a\2uw/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])w$,1,
