,#PATTERN_ABS,#PATTERN_DEF,#PATTERN_UNIQ,#PATTERN,#ROOT,#LEMMA_AR,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,,STATUS
1510,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,T.r.d,ٱِسْتَطْرَد#2,LEXICON,[STEM-IV],{isotaTorad_2,sotaTorid,IV,digress,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1511,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,T.r.f,ٱِسْتَطْرَف#1,LEXICON,[STEM-IV],{isotaToraf_1,sotaTorif,IV,deem_unusual;be_unique,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1512,{isota1o2a3,{isota1o2a3,{isota1o2a3,so1ato2i3,t.r.k,ٱِسْتَتْرَك#1,LEXICON,[STEM-IV],{isotatorak_1,sotatorik,IV,become_Turkish,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1513,{isota1o2a3,{isota1oya3,{isota1oya3,sota1oyi3,T.#.b,ٱِسْتَطْيَب#1,LEXICON,[STEM-IV],{isotaToyab_1,sotaToyib,IV,appreciate;consider_pleasant,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1514,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1i3,v.#.b,ٱِسْتَثاب#1,LEXICON,[STEM-IV],{isotavAb_1,sotavib,IV,lay_claim_to;seek_reward,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# hollow trans,,QC-DONE
1515,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1iy3,v.#.b,ٱِسْتَثاب#1,LEXICON,[STEM-IV],{isotavAb_1,sotaviyb,IV,lay_claim_to;seek_reward,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# hollow trans,,QC-DONE
1516,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1i3,v.#.r,ٱِسْتَثار#1,LEXICON,[STEM-IV],{isotavAr_1,sotavir,IV,incite;elicit,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# hollow trans,,QC-DONE
1517,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1iy3,v.#.r,ٱِسْتَثار#1,LEXICON,[STEM-IV],{isotavAr_1,sotaviyr,IV,incite;elicit,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# hollow trans,,QC-DONE
1518,{isota1o2a3,{isota1o>a3,{isota1o>a3,sota1o}i3,v.#.r,ٱِسْتَثْأَر#1,LEXICON,[STEM-IV],{isotavo>ar_1,sotavo}ir,IV,call_for_vengeance,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1519,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,v.b.t,ٱِسْتَثْبَت#1,LEXICON,[STEM-IV],{isotavobat_1,sotavobit,IV,verify;seek_confirmation,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1520,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,v.m.r,ٱِسْتَثْمَر#1,LEXICON,[STEM-IV],{isotavomar_1,sotavomir,IV,invest,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1521,{isota1o2a3,{isota1o2aY,{isota1o2a#,sota1o2,v.n.#,ٱِسْتَثْنَى#1,LEXICON,[STEM-IV],{isotavonaY_1,sotavon,IV,except;exclude,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1522,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,v.q.l,ٱِسْتَثْقَل#1,LEXICON,[STEM-IV],{isotavoqal_1,sotavoqil,IV,find_heavy;find_annoying,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1523,{i1ota2a3,{i1otawaY,{i1otawa#,1otaw,s.#.#,ٱِسْتَوَى#1,LEXICON,[STEM-IV],{isotawaY_1,sotaw,IV,be_equivalent;be_even,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1524,{i1ota2a3,{i1otawaY,{i1otawa#,1otaw,s.#.#,ٱِسْتَوَى#2,LEXICON,[STEM-IV],{isotawaY_2,sotaw,IV,be_ripe,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1525,{isota1o2a3,{isotawo>a3,{isotawo>a3,sotawo}i3,#.#.r,ٱِسْتَوْأَر#1,LEXICON,[STEM-IV],{isotawo>ar_1,sotawo}ir,IV,be_frightened,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1526,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.d.E,ٱِسْتَوْدَع#1,LEXICON,[STEM-IV],{isotawodaE_1,sotawodiE,IV,deposit_in;entrust_to,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1527,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.D.H,ٱِسْتَوْضَح#1,LEXICON,[STEM-IV],{isotawoDaH_1,sotawoDiH,IV,seek_clarification;examine,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1528,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.E.b,ٱِسْتَوْعَب#1,LEXICON,[STEM-IV],{isotawoEab_1,sotawoEib,IV,contain;comprehend;assimilate,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1529,{isota1o2a3,{isotawo2aY,{isotawo2a#,sotawo2,#.f.#,ٱِسْتَوْفَى#1,LEXICON,[STEM-IV],{isotawofaY_1,sotawof,IV,recover;fulfill,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1530,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.f.z,ٱِسْتَوْفَز#1,LEXICON,[STEM-IV],{isotawofaz_1,sotawofiz,IV,be_prepared;be_alert;be_in_suspense,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1531,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.H.$,ٱِسْتَوْحَش#1,LEXICON,[STEM-IV],{isotawoHa$_1,sotawoHi$,IV,be_deserted;be_desolate,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1532,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.h.b,ٱِسْتَوْهَب#1,LEXICON,[STEM-IV],{isotawohab_1,sotawohib,IV,request_as_a_gift,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1533,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.H.l,ٱِسْتَوْحَل#1,LEXICON,[STEM-IV],{isotawoHal_1,sotawoHil,IV,get_muddy,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1534,{isota1o2a3,{isotawo2aY,{isotawo2a#,sotawo2,#.H.#,ٱِسْتَوْحَى#1,LEXICON,[STEM-IV],{isotawoHaY_1,sotawoH,IV,consult;seek_advice_from;be_inspired_by,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1535,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.j.b,ٱِسْتَوْجَب#1,LEXICON,[STEM-IV],{isotawojab_1,sotawojib,IV,require;make_necessary,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1536,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.j.f,ٱِسْتَوْجَف#1,LEXICON,[STEM-IV],{isotawojaf_1,sotawojif,IV,make_flutter,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1537,{isota1o2a3,{isotawo2aY,{isotawo2a#,sotawo2,#.l.#,ٱِسْتَوْلَى#1,LEXICON,[STEM-IV],{isotawolaY_1,sotawol,IV,overpower;capture,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1538,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.q.d,ٱِسْتَوْقَد#1,LEXICON,[STEM-IV],{isotawoqad_1,sotawoqid,IV,ignite;kindle,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1539,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.q.E,ٱِسْتَوْقَع#1,LEXICON,[STEM-IV],{isotawoqaE_1,sotawoqiE,IV,anticipate,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1540,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.q.f,ٱِسْتَوْقَف#1,LEXICON,[STEM-IV],{isotawoqaf_1,sotawoqif,IV,ask_to_stop;catch,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1541,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.r.d,ٱِسْتَوْرَد#1,LEXICON,[STEM-IV],{isotaworad_1,sotaworid,IV,import,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1542,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.r.T,ٱِسْتَوْرَط#1,LEXICON,[STEM-IV],{isotaworaT_1,sotaworiT,IV,be_entangled;be_involved,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1543,{isota1o2a3,{isotawo2a3,{isotawo2a3,2otawosi3,#.s.E,ٱِسْتَوْسَع#1,LEXICON,[STEM-IV],{isotawosaE_1,sotawosiE,IV,expand;be_widened,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1544,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.S.f,ٱِسْتَوْصَف#1,LEXICON,[STEM-IV],{isotawoSaf_1,sotawoSif,IV,consult,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1545,{isota1o2a3,{isotawo2a3,{isotawo2a3,2otawosi3,#.s.q,ٱِسْتَوْسَق#1,LEXICON,[STEM-IV],{isotawosaq_1,sotawosiq,IV,become_possible,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1546,{isota1o2a3,{isotawo2aY,{isotawo2a#,sotawo2,#.S.#,ٱِسْتَوْصَى#1,LEXICON,[STEM-IV],{isotawoSaY_1,sotawoS,IV,adopt;assume,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1547,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.T.n,ٱِسْتَوْطَن#1,LEXICON,[STEM-IV],{isotawoTan_1,sotawoTin,IV,settle;colonize,pos:verb asp:i vox:a gen:_ num:_,,,a-# #n trans,,QC-DONE
1548,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.v.q,ٱِسْتَوْثَق#1,LEXICON,[STEM-IV],{isotawovaq_1,sotawoviq,IV,make_certain;have_confidence_in,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1549,{isota1o2a3,{isotawo2a3,{isotawo2a3,sotawo2i3,#.z.r,ٱِسْتَوْزَر#1,LEXICON,[STEM-IV],{isotawozar_1,sotawozir,IV,appoint_as_minister,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1550,{i1ota2a3,{i1ota2a3,{i1ota2a3,1oTa2i3,S.x.b,ٱِصْطَخَب#1,LEXICON,[STEM-IV],{iSoTaxab_1,SoTaxib,IV,shout;clamor,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1551,{isota1o2a3,{isota1a2~,{isota1a2~,sota1i2~,x.f.f,ٱِسْتَخَفّ#1,LEXICON,[STEM-IV],{isotaxaf~_1,sotaxif~,IV,lighten;disdain,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# gem trans,,QC-DONE
1552,{isota1o2a3,{isota1a2~,{isota1a2~,sota1o2i3,x.f.f,ٱِسْتَخَفّ#1,LEXICON,[STEM-IV],{isotaxaf~_1,sotaxofif,IV,lighten;disdain,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# gem trans,,QC-DONE
1553,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1i3,x.#.r,ٱِسْتَخار#1,LEXICON,[STEM-IV],{isotaxAr_1,sotaxir,IV,seek_guidance,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# hollow trans,,QC-DONE
1554,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1iy3,x.#.r,ٱِسْتَخار#1,LEXICON,[STEM-IV],{isotaxAr_1,sotaxiyr,IV,seek_guidance,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# hollow trans,,QC-DONE
1555,{isota1o2a3,{isota1o2a>,{isota1o2a>,sota1o2i},x.*.#,ٱِسْتَخْذَأ#1,LEXICON,[STEM-IV],{isotaxo*a>_1,sotaxo*i},IV,submit;be_servile,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1556,{isota1o2a3,{isota1o2aY,{isota1o2a#,sota1o2,x.*.#,ٱِسْتَخْذَى#1,LEXICON,[STEM-IV],{isotaxo*aY_1,sotaxo*,IV,submit;be_servile,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1557,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,x.b.r,ٱِسْتَخْبَر#1,LEXICON,[STEM-IV],{isotaxobar_1,sotaxobir,IV,inquire,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1558,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,x.d.m,ٱِسْتَخْدَم#1,LEXICON,[STEM-IV],{isotaxodam_1,sotaxodim,IV,use;utilize;employ;operate,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1559,{isota1o2a3,{isota1o2aY,{isota1o2a#,sota1o2,x.f.#,ٱِسْتَخْفَى#1,LEXICON,[STEM-IV],{isotaxofaY_1,sotaxof,IV,hide;be_hidden;disappear,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1560,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,x.l.f,ٱِسْتَخْلَف#1,LEXICON,[STEM-IV],{isotaxolaf_1,sotaxolif,IV,appoint_as_successor,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1561,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,x.l.S,ٱِسْتَخْلَص#1,LEXICON,[STEM-IV],{isotaxolaS_1,sotaxoliS,IV,extract;derive,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1562,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,x.r.j,ٱِسْتَخْرَج#1,LEXICON,[STEM-IV],{isotaxoraj_1,sotaxorij,IV,extract;derive;conclude,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1563,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,x.s.r,ٱِسْتَخْسَر#1,LEXICON,[STEM-IV],{isotaxosar_1,sotaxosir,IV,grudge;envy,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1564,{isota1o2a3,{isota1owa3,{isota1owa3,sota1owi3,x.#.n,ٱِسْتَخْوَن#1,LEXICON,[STEM-IV],{isotaxowan_1,sotaxowin,IV,distrust,pos:verb asp:i vox:a gen:_ num:_,,,a-# #n trans,,QC-DONE
1565,{isota1o2a3,{isota1o2aY,{isota1o2a#,sota1o2,x.z.#,ٱِسْتَخْزَى#1,LEXICON,[STEM-IV],{isotaxozaY_1,sotaxoz,IV,be_ashamed,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1566,{isota1o2a3,{isotayo>a3,{isotayo>a3,3otayo}is,#.#.s,ٱِسْتَيْأَس#1,LEXICON,[STEM-IV],{isotayo>as_1,sotayo}is,IV,despair;be_hopeless,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1567,{isota1o2a3,{isotayo2a3,{isotayo2a3,sotayo2i3,#.m.n,ٱِسْتَيْمَن#1,LEXICON,[STEM-IV],{isotayoman_1,sotayomin,IV,see_a_good_omen;regard_as_auspicious,pos:verb asp:i vox:a gen:_ num:_,,,a-# #n trans,,QC-DONE
1568,{isota1o2a3,{isotayo2a3,{isotayo2a3,sotayo2i3,#.q.n,ٱِسْتَيْقَن#1,LEXICON,[STEM-IV],{isotayoqan_1,sotayoqin,IV,ascertain;be_convinced,pos:verb asp:i vox:a gen:_ num:_,,,a-# #n trans,,QC-DONE
1569,{isota1o2a3,{isotayo2a3,{isotayo2a3,sotayo2i3,#.q.Z,ٱِسْتَيْقَظ#1,LEXICON,[STEM-IV],{isotayoqaZ_1,sotayoqiZ,IV,wake_up;be_roused;be_alert,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1570,{isota1o2a3,{isotayo2a3,{isotayo2a3,2otayosi3,#.s.r,ٱِسْتَيْسَر#1,LEXICON,[STEM-IV],{isotayosar_1,sotayosir,IV,be_easy;be_successful,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1571,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1i3,z.#.d,ٱِسْتَزاد#1,LEXICON,[STEM-IV],{isotazAd_1,sotazid,IV,seek_an_increase,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# hollow trans,,QC-DONE
1572,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1iy3,z.#.d,ٱِسْتَزاد#1,LEXICON,[STEM-IV],{isotazAd_1,sotaziyd,IV,seek_an_increase,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# hollow trans,,QC-DONE
1573,{isota1o2a3,{isota1a2~,{isota1a2~,sota1i2~,Z.l.l,ٱِسْتَظَلّ#1,LEXICON,[STEM-IV],{isotaZal~_1,sotaZil~,IV,seek_refuge;seek_shade,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# gem trans,,QC-DONE
1574,{isota1o2a3,{isota1a2~,{isota1a2~,sota1o2i3,Z.l.l,ٱِسْتَظَلّ#1,LEXICON,[STEM-IV],{isotaZal~_1,sotaZolil,IV,seek_refuge;seek_shade,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# gem trans,,QC-DONE
1575,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1i3,z.#.r,ٱِسْتَزار#1,LEXICON,[STEM-IV],{isotazAr_1,sotazir,IV,seek_a_visit,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# hollow trans,,QC-DONE
1576,{isota1o2a3,{isota1aAo3,{isota1a@o3,sota1iy3,z.#.r,ٱِسْتَزار#1,LEXICON,[STEM-IV],{isotazAr_1,sotaziyr,IV,seek_a_visit,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# hollow trans,,QC-DONE
1577,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,z.h.d,ٱِسْتَزْهَد#1,LEXICON,[STEM-IV],{isotazohad_1,sotazohid,IV,deem_insignificant,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1578,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,Z.h.r,ٱِسْتَظْهَر#1,LEXICON,[STEM-IV],{isotaZohar_1,sotaZohir,IV,memorize;demonstrate,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1579,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,z.r.E,ٱِسْتَزْرَع#1,LEXICON,[STEM-IV],{isotazoraE_1,sotazoriE,IV,utilize_as_acreage,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1580,{isota1o2a3,{isota1o2a3,{isota1o2a3,sota1o2i3,Z.r.f,ٱِسْتَظْرَف#1,LEXICON,[STEM-IV],{isotaZoraf_1,sotaZorif,IV,deem_charming,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1581,{isota1o2a3,{isota1o2aY,{isota1o2a#,sota1o2,z.r.#,ٱِسْتَزْرَى#1,LEXICON,[STEM-IV],{isotazoraY_1,sotazor,IV,despise;defy,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1582,{i1o2a3~,{i1owa3~,{i1owa3~,1owa3~,s.#.d,ٱِسْوَدّ#1,LEXICON,[STEM-IV],{isowad~_1,sowad~,IV,become_black,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# gem intrans,,QC-DONE
1583,{i1o2a3~,{i1owa3~,{i1owa3~,1owa3id,s.#.d,ٱِسْوَدّ#1,LEXICON,[STEM-IV],{isowad~_1,sowadid,IV,become_black,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# gem intrans,,QC-DONE
1584,{i1ota2a3,{i1~a>a3,{i1~a>a3,t~a}i3,#.#.d,ٱِتَّأَد#1,LEXICON,[STEM-IV],{it~a>ad_1,t~a}id,IV,slow_down;hesitate,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1585,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.$.H,ٱِتَّشَح#1,LEXICON,[STEM-IV],{it~a$aH_1,t~a$iH,IV,put_on;wear,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1586,{i1ota2a3,{i1~a2a3,{i1~a2a3,1~a2i3,t.b.E,ٱِتَّبَع#1,LEXICON,[STEM-IV],{it~abaE_1,t~abiE,IV,follow;observe,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1587,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.D.E,ٱِتَّضَع#1,LEXICON,[STEM-IV],{it~aDaE_1,t~aDiE,IV,be_humble,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1588,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.D.H,ٱِتَّضَح#1,LEXICON,[STEM-IV],{it~aDaH_1,t~aDiH,IV,become_clear;be_clarified,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1589,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.E.d,ٱِتَّعَد#1,LEXICON,[STEM-IV],{it~aEad_1,t~aEid,IV,agree;make_arrangements,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1590,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.E.Z,ٱِتَّعَظ#1,LEXICON,[STEM-IV],{it~aEaZ_1,t~aEiZ,IV,be_admonished;take_advice,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1591,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.f.q,ٱِتَّفَق#1,LEXICON,[STEM-IV],{it~afaq_1,t~afiq,IV,agree,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1592,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.H.d,ٱِتَّحَد#1,LEXICON,[STEM-IV],{it~aHad_1,t~aHid,IV,be_united;agree;concur,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1593,{i1ota2a3,{i1~a2a3,{i1~a2a3,1~a2i3,t.h.m,ٱِتَّهَم#1,LEXICON,[STEM-IV],{it~aham_1,t~ahim,IV,accuse,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1594,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.j.h,ٱِتَّجَه#1,LEXICON,[STEM-IV],{it~ajah_1,t~ajih,IV,be_directed;be_aimed;be_turned,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1595,{i1ota2a3,{i1~a2a3,{i1~a2a3,1~a2i3,t.j.r,ٱِتَّجَر#1,LEXICON,[STEM-IV],{it~ajar_1,t~ajir,IV,trade;do_business,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1596,{i1ota2a3,{i1~a2a>,{i1~a2a>,t~a2i},#.k.#,ٱِتَّكَأ#1,LEXICON,[STEM-IV],{it~aka>_1,t~aki},IV,lean;recline;be_supported,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1597,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.k.l,ٱِتَّكَل#1,LEXICON,[STEM-IV],{it~akal_1,t~akil,IV,rely_on;trust,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1598,{i1ota2a3,{i1~a2a3,{i1~a2a3,1~a2i3,T.l.E,ٱِطَّلَع#1,LEXICON,[STEM-IV],{iT~alaE_1,T~aliE,IV,examine;study,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1599,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.q.d,ٱِتَّقَد#1,LEXICON,[STEM-IV],{it~aqad_1,t~aqid,IV,burn_up;flare,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1600,{i1ota2a3,{i1~a2aY,{i1~a2a#,t~a2,#.q.#,ٱِتَّقَى#1,LEXICON,[STEM-IV],{it~aqaY_1,t~aq,IV,beware;be_on_guard,pos:verb asp:i vox:a gen:_ num:_,,,a-# #-iy defective trans,,QC-DONE
1601,{i1ota2a3,{i1~a2a3,{i1~a2a3,1~a2i3,T.r.d,ٱِطَّرَد#1,LEXICON,[STEM-IV],{iT~arad_1,T~arid,IV,be_consecutive;flow_continuously,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1602,{i1ota2a3,{i1~a2a3,{i1~a2a3,1~a2i3,T.r.H,ٱِطَّرَح#1,LEXICON,[STEM-IV],{iT~araH_1,T~ariH,IV,discard;reject,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1603,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.s.E,ٱِتَّسَع#1,LEXICON,[STEM-IV],{it~asaE_1,t~asiE,IV,expand;be_widened,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,,QC-DONE
1604,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.S.f,ٱِتَّصَف#1,LEXICON,[STEM-IV],{it~aSaf_1,t~aSif,IV,be_described;be_characterized,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1605,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.S.l,ٱِتَّصَل#1,LEXICON,[STEM-IV],{it~aSal_1,t~aSil,IV,contact;get_in_touch_(with),pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1606,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.S.l,ٱِتَّصَل#2,LEXICON,[STEM-IV],{it~aSal_2,t~aSil,IV,be_connected_or_related_(to),pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
1607,{i1ota2a3,{i1~a2a3,{i1~a2a3,t~a2i3,#.s.m,ٱِتَّسَم#1,LEXICON,[STEM-IV],{it~asam_1,t~asim,IV,be_characterized;be_marked;bear_the_stamp,pos:verb asp:i vox:a gen:_ num:_,,,a-# intrans,,QC-DONE
