,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
2353,2376,None,LEXICON,[STEM-IV],AinrAd,nrAd,IV,"[KEV] to be wanted, desired, needed",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2354,2377,None,LEXICON,[STEM-IV],AinHajaz,nHiji#z,IV,[MEERA] to reserve,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2355,2378,None,LEXICON,[STEM-IV],AinxaSam,nxiSi#m,IV,"[KEV] to be deducted, be discounted",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2356,2379,None,LEXICON,[STEM-IV],AinsaHab,nsiHi#b,IV,"[KEV] to withdraw, retreat, pull back+[MEERA] to withdraw from a situation and/or get pulled by someone and/or sth",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2357,2380,None,LEXICON,[STEM-IV],AinbAq,nbAq,IV,[KEV] to be stolen+to be robbed,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2358,2381,None,LEXICON,[STEM-IV],AinzawaY,nziw,IV,"[KEV] to hide oneself, go into seclusion",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,1,well-formedness:OK
2359,2382,None,LEXICON,[STEM-IV],AinxafaD,nxifi#D,IV,"[KEV] to drop, go down, decrease",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2360,2383,None,LEXICON,[STEM-IV],AinfaHaS,nfiHi#S,IV,[KEV] to be examined,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2361,2384,None,LEXICON,[STEM-IV],Ainsakan,nsiki#n,IV,"[KEV] to be lived in, inhabited",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2362,2385,None,LEXICON,[STEM-IV],AinDar~,nDar~,IV,"[KEV] to be harmed, hurt, injured",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2363,2386,None,LEXICON,[STEM-IV],AinHafar,nHifi#r,IV,[KEV] to be dug up+to be drilled,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2364,2387,None,LEXICON,[STEM-IV],AinEaqad,nEiqi#d,IV,[KEV] to convene; assemble,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2365,2388,None,LEXICON,[STEM-IV],AinHal~,nHal~,IV,[KEV] to be solved+to be untied,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2366,2389,None,LEXICON,[STEM-IV],AinSAd,nSAd,IV,"[KEV] to be caught, trapped",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2367,2390,None,LEXICON,[STEM-IV],Ainsal~,nsal~,IV,"[KEV] to catch tuberculosis, become consumptive",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2368,2391,None,LEXICON,[STEM-IV],AimtanaE,mtini#E,IV,"[KEV] to stop, abstain from, refrain from",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2369,2392,None,LEXICON,[STEM-IV],Ainsaraq,nsiri#q,IV,[MEERA] to be stolen,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2370,2393,None,LEXICON,[STEM-IV],AinlagaY,nlig,IV,[KEV] to be found,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2371,2394,None,LEXICON,[STEM-IV],AinHA$,nHA$,IV,"[KEV] to escape, run away",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2372,2395,None,LEXICON,[STEM-IV],Ainkarah,nkiri#h,IV,"[KEV] to be hated, despise",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2373,2396,None,LEXICON,[STEM-IV],AinEawaj,nEiwi#j,IV,"[KEV] to be or become bent, twisted",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2374,2397,None,LEXICON,[STEM-IV],AinHalab,nHili#b,IV,[KEV] to be milked,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2375,2398,None,LEXICON,[STEM-IV],AinqaraS,nqiri#S,IV,[KEV] to be pinched,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2376,2399,None,LEXICON,[STEM-IV],Ainlam~,nlam~,IV,"[KEV] to be collected, gathered",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2377,2400,None,LEXICON,[STEM-IV],AinlaqaY,nliq,IV,[KEV] to be found,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2378,2401,None,LEXICON,[STEM-IV],AindAr,ndAr,IV,[KEV] to turn+to turn against,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2379,2402,None,LEXICON,[STEM-IV],AinTalab,nTili#b,IV,"[KEV] to be asked for, requested",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2380,2403,None,LEXICON,[STEM-IV],AindaEas,ndiEi#s,IV,[KEV] to be run over,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2381,2404,None,LEXICON,[STEM-IV],AinHa$aY,nHi$,IV,"[KEV] to be stuffed, filled",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2382,2405,None,LEXICON,[STEM-IV],Ainjaraf,njiri#f,IV,[KEV] to be swept away,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2383,2406,None,LEXICON,[STEM-IV],Ainqahar,nqihi#r,IV,"[KEV] to be or become annoyed, irritated, upset+to be or become saddened, grieved",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2384,2407,None,LEXICON,[STEM-IV],AinTaHan,nTiHi#n,IV,"[KEV] to be crushed, grinded+[MEERA] to grind",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2385,2408,None,LEXICON,[STEM-IV],AinsAq,nsAq,IV,[KEV] to be carried away,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2386,2409,None,LEXICON,[STEM-IV],Ainqabal,nqibi#l,IV,[KEV] to be accepted,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2387,2410,None,LEXICON,[STEM-IV],Ain*abaH,n*ibi#H,IV,[KEV] to be slaughtered+to be killed,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2388,2411,None,LEXICON,[STEM-IV],AinbaHav,nbiHi#v,IV,[KEV] to be discussed,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2389,2412,None,LEXICON,[STEM-IV],Aindaq~,ndaq~,IV,[KEV] to be rung+to be beaten+to be struck or hit,pos:verb asp:i vox:a mod:i,,,intrans yi#,7,well-formedness:OK
2390,2413,None,LEXICON,[STEM-IV],AinlAm,nlAm,IV,"[KEV] to be blamed, rebuked, censured",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2391,2414,None,LEXICON,[STEM-IV],Ainjar~,njar~,IV,"[KEV] to be dragged+to be dragged, pulled, tow",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2392,2415,None,LEXICON,[STEM-IV],AinfaSal,nfiSi#l,IV,"[KEV] to detach, disconnect",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2393,2416,None,LEXICON,[STEM-IV],Ainfajar,nfiji#r,IV,"[KEV] to explode, burst, go off+[MEERA] to explode",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2394,2417,None,LEXICON,[STEM-IV],AinjaraH,njiri#H,IV,[KEV] to be wounded,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2395,2418,None,LEXICON,[STEM-IV],AiHtAl,HtAl,IV,"[KEV] to cheat, deceive, dupe",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2396,2419,None,LEXICON,[STEM-IV],Aixtalaq,xtili#q,IV,"[KEV] to fabricate, make up, think up",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2397,2420,None,LEXICON,[STEM-IV],Aimtad~,mtad~,IV,"[KEV] to extend, run, stretch (over a distance)",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2398,2421,None,LEXICON,[STEM-IV],AiHtal~,Htal~,IV,"[KEV] to occupy, take over",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2399,2422,None,LEXICON,[STEM-IV],AizdaHam,zdiHi#m,IV,"[KEV] to be crowded, to teem, swarm (with people)",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2400,2423,None,LEXICON,[STEM-IV],Airtajaf,rtiji#f,IV,"[KEV] to tremble, shiver, shake",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2401,2424,None,LEXICON,[STEM-IV],Ailtafat,ltifi#t,IV,"[KEV] to look around, glance around",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2402,2425,None,LEXICON,[STEM-IV],Aistanad,stini#d,IV,"[KEV] to lean, recline+to be based, founded, supported+to rest one's case, have as evidence, use as a basis",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2403,2426,None,LEXICON,[STEM-IV],AiDTar~,DTar~,IV,"[KEV] to force, compel s.o. to do s.th.+to be compelled, be hard pressed",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2404,2427,None,LEXICON,[STEM-IV],Aistal~,stal~,IV,"[KEV] to draw, unsheath",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2405,2428,None,LEXICON,[STEM-IV],AiSTalab,STili#b,IV,[MEERA] to behave properly,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2406,2429,None,LEXICON,[STEM-IV],Aijtahad,jtihi#d,IV,"[KEV] to work hard, exert one's effort",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2407,2430,None,LEXICON,[STEM-IV],AiHtafal,Htifi#l,IV,"[KEV] to celebrate, have a celebration",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2408,2431,None,LEXICON,[STEM-IV],AiftaraD,ftiri#D,IV,"[KEV] to suppose, assume+to impose",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2409,2432,None,LEXICON,[STEM-IV],Aixtabar,xtibi#r,IV,"[KEV] to test, examine, experience",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2410,2433,None,LEXICON,[STEM-IV],Aigtar~,gtar~,IV,[KEV] to be or become conceited,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2411,2434,None,LEXICON,[STEM-IV],Aixtalaf,xtili#f,IV,"[KEV] to differ, be different+to disagree, differ in opinion, argue",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2412,2435,None,LEXICON,[STEM-IV],Aiftaham,ftihi#m,IV,"[KEV] to understand, comprehend s.th.+to learn, find out",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2413,2436,None,LEXICON,[STEM-IV],Ai$tabah,$tibi#h,IV,"[KEV] to be mistaken, make a mistake+to suspect, be suspicious about",pos:verb asp:i vox:a mod:i,,,intrans yi#,7,well-formedness:OK
2414,2437,None,LEXICON,[STEM-IV],AiltahaY,ltih,IV,[KEV] to be distracted,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,5,well-formedness:OK
2415,2438,None,LEXICON,[STEM-IV],Aintaqal,ntiqi#l,IV,"[KEV] to move, change residence++to be communicated, spread",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2416,2439,None,LEXICON,[STEM-IV],AiEtanaY,Etin,IV,[KEV] to take care of,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,4,well-formedness:OK
2417,2440,None,LEXICON,[STEM-IV],Ailtazam,ltizi#m,IV,[KEV] to take responsibility for,pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2418,2441,None,LEXICON,[STEM-IV],AiHta$ar,Hti$i#r,IV,[MEERA] to get angry,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2419,2442,None,LEXICON,[STEM-IV],Ait~axa*,t~ixi#*,IV,"[KEV] to take as, use as+to adopt, take",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2420,2443,None,LEXICON,[STEM-IV],Ai$tahaY,$tih,IV,[KEV] to have an appetite or craving for s.th.,pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
2421,2444,None,LEXICON,[STEM-IV],AixtAr,xtAr,IV,"[KEV] to choose, select, pick",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2422,2445,None,LEXICON,[STEM-IV],Aintaqad,ntiqi#d,IV,"[KEV] to criticize, find fault with",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2423,2446,None,LEXICON,[STEM-IV],Ai$tahar,$tihi#r,IV,"[KEV] to be or become famous, well-known",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2424,2447,None,LEXICON,[STEM-IV],AixtalaT,xtili#T,IV,"[KEV] to be mixed, blended+to associate or mix",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2425,2448,None,LEXICON,[STEM-IV],Aistalam,stili#m,IV,"[KEV] to receive, obtain, get+to take over, take possession of",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2426,2449,None,LEXICON,[STEM-IV],AiHtar~,Htar~,IV,[KEV] to be or become hot,pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2427,2450,None,LEXICON,[STEM-IV],Ait~abaE,t~ibi#E,IV,"[KEV] to adhere to, follow",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2428,2451,None,LEXICON,[STEM-IV],AiHtaras,Htiri#s,IV,"[KEV] to be on one's guard (against), be wary (of)",pos:verb asp:i vox:a mod:i,,,intrans yi#,8,well-formedness:OK
2429,2452,None,LEXICON,[STEM-IV],Ait~aHad,t~iHi#d,IV,"[KEV] to unite, be united, form a union",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2430,2453,None,LEXICON,[STEM-IV],Aintadab,ntidi#b,IV,"[KEV] to authorize, commission, empower (s.o. to do s.th.)",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2431,2454,None,LEXICON,[STEM-IV],AirtaEad,rtiEi#d,IV,"[KEV] to shiver, tremble, shake",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2432,2455,None,LEXICON,[STEM-IV],Aixtanaq,xtini#q,IV,"[KEV] to choke to death, suffocate",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2433,2456,None,LEXICON,[STEM-IV],Ait~ajah,t~iji#h,IV,"[KEV] to abe aimed, directed, oriented",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2434,2457,None,LEXICON,[STEM-IV],AixtafaY,xtif,IV,"[KEV] to hide, keep oneself out of sight+to disappear, vanish",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,4,well-formedness:OK
2435,2458,None,LEXICON,[STEM-IV],Aihtam~,htam~,IV,"[KEV] to worry, be concerned+to pay attention to, take notice of s.o. or s.th.+to go to great lengths on behalf of s.o.",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2436,2459,None,LEXICON,[STEM-IV],Ai$tam~,$tam~,IV,"[KEV] to smell, sniff",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2437,2460,None,LEXICON,[STEM-IV],Airta$aY,rti$,IV,"[KEV] to be bribed, accept bribery",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,6,well-formedness:OK
2438,2461,None,LEXICON,[STEM-IV],AiftataH,ftiti#H,IV,"[KEV] to open, inaugurate",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2439,2462,None,LEXICON,[STEM-IV],AimtAz,mtAz,IV,"[KEV] to be distinguished, be marked by+to distinguish oneself+to surpass, excel",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2440,2463,None,LEXICON,[STEM-IV],Aid~aEaY,d~iE,IV,"[KEV] to claim, allege, maintain+to start, initiate (legal action)",pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
2441,2464,None,LEXICON,[STEM-IV],Airtaba$,rtibi#$,IV,"[KEV] to be confused, mixed up",pos:verb asp:i vox:a mod:i,,,intrans yi#,2,well-formedness:OK
2442,2466,None,LEXICON,[STEM-IV],AintaZar,ntiZi#r,IV,[KEV] to wait,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2443,2467,None,LEXICON,[STEM-IV],AigtaSab,gtiSi#b,IV,"[KEV] to rape, ravish",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2444,2468,None,LEXICON,[STEM-IV],Aiftaxar,ftixi#r,IV,[KEV] to boast about+[MEERA] to be proud,pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
2445,2469,None,LEXICON,[STEM-IV],Aintakas,ntiki#s,IV,[KEV] to suffer a relapse,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2446,2470,None,LEXICON,[STEM-IV],AijtamaE,jtimi#E,IV,"[KEV] to meet, have a meeting",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2447,2471,None,LEXICON,[STEM-IV],Ait~afaq,t~ifi#q,IV,"[KEV] to agree, reach an agreement+[KEV] to agree, reach an agreement",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2448,2472,None,LEXICON,[STEM-IV],AigtAZ,gtAZ,IV,"[KEV] to be or become angry, to get mad",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2449,2473,None,LEXICON,[STEM-IV],Aintasab,ntisi#b,IV,"[KEV] to be relative to, be related to s.o.+to join, become affiliated, associated with",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2450,2474,None,LEXICON,[STEM-IV],Aibtahal,btihi#l,IV,[KEV] to pray humbly to God,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2451,2475,None,LEXICON,[STEM-IV],AistawaY,stiw,IV,"[KEV] to occur, happen+to become, change into s.th.+to ripen, mature",pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
2452,2476,None,LEXICON,[STEM-IV],AimtaHan,mtiHi#n,IV,"[KEV] to take an examination+to test, examine+[MEERA] to take and exam",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2453,2477,None,LEXICON,[STEM-IV],Aintahaz,ntihi#z,IV,"[KEV] to seize, take advantage of",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2454,2478,None,LEXICON,[STEM-IV],AiHtaqan,Htiqi#n,IV,[KEV] to be given an enema+to be congested,pos:verb asp:i vox:a mod:i,,,intrans yi#,8,well-formedness:OK
2455,2479,None,LEXICON,[STEM-IV],AiHtamaY,Htim,IV,"[KEV] to protect oneself, defend oneself",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,4,well-formedness:OK
2456,2480,None,LEXICON,[STEM-IV],AiftaraY,ftir,IV,[MEERA] to be unfair towards others,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,6,well-formedness:OK
2457,2481,None,LEXICON,[STEM-IV],Aibtahaj,btihi#j,IV,"[KEV] to be delighted, glad",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2458,2482,None,LEXICON,[STEM-IV],Ait~aham,t~ihi#m,IV,"[KEV] to accuse, suspect s.o.+[KEV] to accuse, charge s.o. with s.th.",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2459,2483,None,LEXICON,[STEM-IV],AiEta*ar,Eti*i#r,IV,"[KEV] to apologize, excuse oneself+[MEERA] to apologize",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2460,2484,None,LEXICON,[STEM-IV],AiHtamal,Htimi#l,IV,"[KEV] to feel that something is possible, conceivable or likely",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2461,2485,None,LEXICON,[STEM-IV],AirtaEa$,rtiEi#$,IV,"[KEV] to tremble, shake",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2462,2486,None,LEXICON,[STEM-IV],AiHtaj~,Htaj~,IV,"[KEV] to protest, object+to protest (about) s.th.",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2463,2487,None,LEXICON,[STEM-IV],Aiftaqar,ftiqi#r,IV,[KEV] to become poor,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2464,2488,None,LEXICON,[STEM-IV],Aintafax,ntifi#x,IV,"[KEV] to swell, inflate+[MEERA] to blow on",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2465,2489,None,LEXICON,[STEM-IV],Aibtakar,btiki#r,IV,[KEV] to invent,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2466,2490,None,LEXICON,[STEM-IV],AintafaE,ntifi#E,IV,"[KEV] to benefit, profit, gain",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2467,2491,None,LEXICON,[STEM-IV],AirtawaY,rtiw,IV,"[KEV] to be watered, irrigated+to quench one's thirst",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,5,well-formedness:OK
2468,2492,None,LEXICON,[STEM-IV],Aijtar~,jtar~,IV,[KEV] to ruminate,pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2469,2493,None,LEXICON,[STEM-IV],AimtaS~,mtaS~,IV,"[KEV] to absorb, suck up",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2470,2494,None,LEXICON,[STEM-IV],AintaEa$,ntiEi#$,IV,"[KEV] to be refreshed, invigorated",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2471,2495,None,LEXICON,[STEM-IV],AinHAz,nHAz,IV,"[KEV] to take sides, to be partial, be biased",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2472,2496,None,LEXICON,[STEM-IV],Aiftar~,ftar~,IV,"[KEV] to wander around, go around+to spin",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2473,2497,None,LEXICON,[STEM-IV],AiltaHaq,ltiHi#q,IV,"[KEV] to join, enroll in, become a member of",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2474,2498,None,LEXICON,[STEM-IV],Airtakaz,rtiki#z,IV,"[KEV] to lean, support one's own weight on s.th+to rest, be based on",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2475,2499,None,LEXICON,[STEM-IV],AiEtabar,Etibi#r,IV,"[KEV] to learn a lesson, take warning+to consider, regard as+to respect, show consideration or regard",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2476,2500,None,LEXICON,[STEM-IV],Ainta$ar,nti$i#r,IV,[KEV] to extend or spread,pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2477,2501,None,LEXICON,[STEM-IV],AiHtAr,HtAr,IV,"[KEV] to be or become confused, perplexed, puzzled, bewildered",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2478,2502,None,LEXICON,[STEM-IV],Aintakab,ntiki#b,IV,[KEV] to be written,pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2479,2503,None,LEXICON,[STEM-IV],AixtaS~,xtaS~,IV,"[KEV] to specialize, become a specialist",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2480,2504,None,LEXICON,[STEM-IV],AirtAH,rtAH,IV,"[KEV] to be satisfied, content, happy+to rest, relax+to be relieved of s.o. or s.th.+to be at ease, be relieved+[MEERA] to rest and/or get comfortable",pos:verb asp:i vox:a mod:i,,,intrans yi#,10,well-formedness:OK
2481,2505,None,LEXICON,[STEM-IV],AintaZam,ntiZi#m,IV,"[KEV] to be or become well organized, well arranged",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
2482,2506,None,LEXICON,[STEM-IV],AintahaY,ntih,IV,"[KEV] to come to an end+to be or become finished with, be through with s.th.",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2483,2507,None,LEXICON,[STEM-IV],AirtaS~,rtaS~,IV,[KEV] to be pressed or packed together,pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2484,2508,None,LEXICON,[STEM-IV],Ait~akal,t~iki#l,IV,"[KEV] to count on, depend on, lean on, rely on, trust (in)",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2485,2509,None,LEXICON,[STEM-IV],Aigtasal,gtisi#l,IV,"[KEV] to perform major ritual ablution (i.e. to wash the whole body, esp. after intercourse)",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2486,2510,None,LEXICON,[STEM-IV],Aiftak~,ftak~,IV,[KEV] to get rid of s.o. or s.th.+[MEERA] to get rid of someone and/or sth,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
2487,2511,None,LEXICON,[STEM-IV],AirtafaE,rtifi#E,IV,"[KEV] to become higher, go up, rise",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2488,2512,None,LEXICON,[STEM-IV],AiEtaraf,Etiri#f,IV,"[KEV] to confess to, admit+to recognize, grant recognition to",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2489,2513,None,LEXICON,[STEM-IV],AigtanaY,gtin,IV,[KEV] to become rich,pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,3,well-formedness:OK
2490,2514,None,LEXICON,[STEM-IV],Aiftaraq,ftiri#q,IV,[KEV] to be or become separated,pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2491,2515,None,LEXICON,[STEM-IV],Ai$tad~,$tad~,IV,"[KEV] to become hard, harsh, severe",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2492,2516,None,LEXICON,[STEM-IV],AiEtadaY,Etid,IV,"[KEV] to commit aggression against, attack",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,4,well-formedness:OK
2493,2517,None,LEXICON,[STEM-IV],AiqtanaE,qtini#E,IV,"[KEV] to be or become convinced, persuaded",pos:verb asp:i vox:a mod:i,,,intrans yi#,6,well-formedness:OK
2494,2518,None,LEXICON,[STEM-IV],Aiftakar,ftiki#r,IV,"[KEV] to think, be of the opinion",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
2495,2519,None,LEXICON,[STEM-IV],Ait~aEaZ,t~iEi#Z,IV,"[KEV] to learn a lesson from, to take an example from",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
2496,2520,None,LEXICON,[STEM-IV],Airtakab,rtiki#b,IV,"[KEV] to commit, perpetrate (a sin, a crime)",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
